index,reference,lut_real,fast_real,exact_int
1023,20735.00000000001818989,20734.998046875,20735.005859375,20735
1024,20627.00000000000363798,20627.000000000,20627.011718750,20627
1025,21209.99999999998908606,21210.000000000,21210.017578125,21210
1026,20852.00000000001091394,20852.001953125,20852.015625000,20852
1027,20248.00000000003637979,20248.000000000,20248.017578125,20248
1028,20768.99999999998181011,20768.998046875,20769.013671875,20769
1029,20639.00000000001455192,20639.001953125,20639.013671875,20639
1030,20498.00000000000363798,20498.000000000,20498.019531250,20498
1031,20680.00000000001091394,20679.998046875,20680.009765625,20680
1032,21020.00000000000000000,21020.000000000,21020.013671875,21020
1033,21168.99999999999272404,21169.000000000,21169.017578125,21169
1034,21111.99999999998908606,21112.001953125,21112.011718750,21112
1035,20884.00000000000000000,20884.000000000,20884.011718750,20884
1036,20850.99999999998181011,20850.998046875,20851.013671875,20851
1037,20880.00000000000727596,20880.000000000,20880.015625000,20880
1038,21374.99999999994906830,21375.000000000,21375.013671875,21375
1039,21128.99999999999636202,21128.998046875,21129.013671875,21129
1040,21529.99999999993087840,21530.000000000,21530.013671875,21530
1041,20952.00000000001455192,20952.000000000,20952.011718750,20952
1042,21188.99999999994906830,21189.001953125,21189.015625000,21189
1043,21014.99999999998908606,21015.000000000,21015.017578125,21015
1044,21076.99999999997089617,21076.998046875,21077.009765625,21077
1045,21287.99999999996362021,21288.001953125,21288.011718750,21288
1046,21097.99999999998544808,21098.000000000,21098.013671875,21098
1047,21054.99999999998908606,21054.998046875,21055.013671875,21055
1048,21181.99999999995270628,21182.000000000,21182.013671875,21182
1049,21307.99999999997453415,21308.000000000,21308.013671875,21308
1050,21299.99999999995998223,21300.001953125,21300.011718750,21300
1051,21616.99999999994906830,21617.000000000,21617.007812500,21617
1052,21705.99999999993451638,21705.998046875,21706.009765625,21706
1053,21268.99999999998544808,21269.001953125,21269.015625000,21269
1054,21414.99999999994906830,21415.000000000,21415.015625000,21415
1055,22155.99999999993087840,22155.998046875,22156.009765625,22156
1056,21077.99999999995634425,21078.000000000,21078.013671875,21078
1057,21306.99999999997817213,21307.000000000,21307.017578125,21307
1058,21098.99999999997453415,21099.001953125,21099.011718750,21099
1059,21112.99999999998544808,21113.000000000,21113.013671875,21113
1060,21352.99999999994543032,21352.998046875,21353.013671875,21353
1061,21610.99999999994906830,21611.001953125,21611.017578125,21611
1062,21310.99999999995270628,21311.000000000,21311.017578125,21311
1063,22103.99999999993087840,22103.998046875,22104.013671875,22104
1064,21517.99999999994543032,21518.000000000,21518.011718750,21518
1065,21619.99999999995998223,21620.000000000,21620.013671875,21620
1066,21775.99999999993087840,21776.003906250,21776.009765625,21776
1067,21799.99999999994179234,21800.000000000,21800.013671875,21800
1068,21817.99999999992360245,21817.998046875,21818.009765625,21818
1069,22184.99999999991632649,22185.001953125,22185.013671875,22185
1070,21542.99999999993451638,21543.000000000,21543.015625000,21543
1071,21977.99999999992724042,21977.998046875,21978.005859375,21978
1072,22002.99999999993087840,22003.000000000,22003.013671875,22003
1073,21867.99999999994543032,21868.000000000,21868.009765625,21868
1074,22114.99999999991632649,22115.001953125,22115.013671875,22115
1075,22169.99999999991996447,22169.998046875,22170.011718750,22170
1076,21691.99999999994906830,21691.998046875,21692.009765625,21692
1077,21598.99999999994906830,21599.001953125,21599.015625000,21599
1078,21793.99999999992724042,21794.000000000,21794.011718750,21794
1079,21922.99999999992724042,21922.998046875,21923.011718750,21923
1080,21557.99999999993087840,21558.000000000,21558.011718750,21558
1081,22532.99999999988722266,22533.000000000,22533.011718750,22533
1082,22095.99999999990541255,22096.001953125,22096.011718750,22096
1083,22114.99999999991996447,22115.000000000,22115.013671875,22115
1084,22311.99999999990541255,22311.998046875,22312.011718750,22312
1085,22411.99999999989813659,22412.001953125,22412.009765625,22412
1086,21849.99999999993451638,21850.000000000,21850.013671875,21850
1087,22044.99999999992360245,22044.998046875,22045.003906250,22045
1088,21957.99999999990541255,21958.000000000,21958.011718750,21958
1089,21989.99999999993087840,21990.000000000,21990.015625000,21990
1090,22056.99999999992724042,22057.001953125,22057.015625000,22057
1091,22175.99999999990541255,22176.000000000,22176.015625000,22176
1092,22406.99999999987267074,22406.998046875,22407.007812500,22407
1093,22155.99999999991268851,22156.001953125,22156.015625000,22156
1094,21922.99999999990541255,21923.000000000,21923.013671875,21923
1095,22299.99999999990541255,22299.998046875,22300.011718750,22300
1096,22359.99999999989813659,22360.000000000,22360.011718750,22360
1097,21814.99999999991632649,21815.000000000,21815.009765625,21815
1098,22234.99999999989813659,22235.001953125,22235.013671875,22235
1099,22226.99999999990177457,22227.000000000,22227.009765625,22227
1100,22281.99999999990541255,22281.998046875,22282.011718750,22282
1101,22449.99999999990177457,22450.001953125,22450.013671875,22450
1102,22286.99999999989813659,22287.000000000,22287.015625000,22287
1103,21912.99999999992724042,21912.998046875,21913.011718750,21913
1104,22536.99999999987994670,22537.000000000,22537.009765625,22537
1105,22454.99999999989086064,22455.000000000,22455.011718750,22455
1106,22232.99999999986539478,22233.001953125,22233.013671875,22233
1107,22267.99999999990177457,22268.000000000,22268.013671875,22268
1108,22861.99999999987267074,22862.000000000,22862.007812500,22862
1109,22153.99999999991632649,22154.001953125,22154.013671875,22154
1110,22626.99999999986903276,22627.000000000,22627.015625000,22627
1111,22516.99999999988722266,22516.998046875,22517.005859375,22517
1112,22248.99999999988358468,22249.000000000,22249.009765625,22249
1113,22221.99999999989449861,22222.000000000,22222.011718750,22222
1114,23032.99999999985448085,23033.001953125,23033.009765625,23033
1115,22382.99999999988722266,22383.000000000,22383.007812500,22383
1116,22536.99999999988358468,22536.998046875,22537.009765625,22537
1117,22616.99999999987630872,22617.001953125,22617.011718750,22617
1118,23116.99999999985448085,23117.000000000,23117.009765625,23117
1119,22163.99999999990905053,22163.998046875,22164.007812500,22164
1120,22715.99999999985448085,22716.000000000,22716.011718750,22716
1121,22350.99999999991268851,22351.000000000,22351.015625000,22351
1122,22585.99999999987630872,22586.001953125,22586.007812500,22586
1123,22924.99999999985084287,22925.000000000,22925.013671875,22925
1124,22397.99999999988358468,22397.998046875,22398.009765625,22398
1125,22796.99999999986903276,22797.000000000,22797.009765625,22797
1126,23205.99999999986539478,23206.000000000,23206.013671875,23206
1127,22631.99999999987630872,22631.998046875,22632.011718750,22632
1128,22597.99999999986175681,22598.000000000,22598.011718750,22598
1129,22543.99999999989086064,22544.000000000,22544.007812500,22544
1130,22683.99999999987267074,22684.003906250,22684.011718750,22684
1131,22872.99999999984720489,22873.000000000,22873.011718750,22873
1132,22991.99999999985811883,22991.998046875,22992.007812500,22992
1133,22804.99999999986903276,22805.001953125,22805.013671875,22805
1134,22890.99999999987267074,22891.000000000,22891.013671875,22891
1135,22975.99999999985811883,22975.998046875,22976.009765625,22976
1136,22454.99999999989086064,22455.000000000,22455.009765625,22455
1137,22733.99999999987267074,22734.000000000,22734.011718750,22734
1138,22558.99999999989086064,22559.001953125,22559.011718750,22559
1139,22542.99999999987267074,22543.000000000,22543.011718750,22543
1140,23008.99999999985084287,23008.998046875,23009.007812500,23009
1141,23030.99999999986175681,23031.001953125,23031.011718750,23031
1142,22586.99999999986539478,22587.000000000,22587.013671875,22587
1143,22611.99999999987994670,22611.998046875,22612.007812500,22612
1144,23188.99999999983992893,23189.000000000,23189.009765625,23189
1145,23282.99999999983629095,23283.000000000,23283.009765625,23283
1146,22629.99999999984356691,22630.001953125,22630.005859375,22630
1147,23050.99999999984720489,23051.000000000,23051.009765625,23051
1148,23592.99999999982901500,23592.998046875,23593.007812500,23593
1149,22433.99999999989086064,22434.001953125,22434.011718750,22434
1150,23015.99999999984356691,23016.000000000,23016.009765625,23016
1151,23147.99999999983992893,23148.000000000,23148.007812500,23148
1152,23157.99999999984720489,23158.000000000,23158.011718750,23158
1153,23628.99999999980718712,23628.998046875,23629.011718750,23629
1154,22714.99999999985084287,22715.001953125,22715.013671875,22715
1155,23376.99999999981810106,23377.000000000,23377.015625000,23377
1156,23305.99999999981082510,23305.998046875,23306.011718750,23306
1157,23672.99999999980718712,23673.001953125,23673.011718750,23673
1158,23485.99999999982173904,23486.000000000,23486.017578125,23486
1159,23374.99999999981446308,23374.998046875,23375.011718750,23375
1160,23502.99999999980718712,23503.000000000,23503.011718750,23503
1161,23790.99999999978899723,23791.000000000,23791.013671875,23791
1162,23552.99999999982537702,23553.001953125,23553.011718750,23553
1163,24123.99999999977080734,24124.000000000,24124.009765625,24124
1164,23063.99999999983265297,23064.000000000,23064.011718750,23064
1165,23162.99999999983629095,23163.000000000,23163.013671875,23163
1166,23186.99999999983265297,23187.000000000,23187.013671875,23187
1167,23330.99999999981082510,23330.998046875,23331.007812500,23331
1168,23999.99999999975625542,24000.000000000,24000.011718750,24000
1169,23704.99999999979263521,23705.000000000,23705.011718750,23705
1170,23227.99999999982537702,23228.001953125,23228.009765625,23228
1171,24104.99999999975261744,24105.000000000,24105.011718750,24105
1172,23433.99999999979263521,23434.000000000,23434.011718750,23434
1173,23155.99999999982537702,23156.001953125,23156.015625000,23156
1174,23838.99999999977080734,23839.000000000,23839.011718750,23839
1175,24325.99999999975261744,24325.996093750,24326.011718750,24326
1176,23668.99999999978172127,23669.000000000,23669.011718750,23669
1177,23937.99999999976716936,23938.000000000,23938.007812500,23938
1178,23900.99999999978899723,23901.003906250,23901.009765625,23901
1179,23429.99999999980354914,23430.000000000,23430.011718750,23430
1180,24301.99999999973442755,24301.998046875,24302.009765625,24302
1181,23924.99999999978172127,23925.001953125,23925.009765625,23925
1182,23677.99999999978899723,23678.000000000,23678.013671875,23678
1183,23553.99999999979627319,23553.998046875,23554.007812500,23554
1184,23338.99999999979263521,23339.000000000,23339.009765625,23339
1185,23756.99999999978172127,23757.000000000,23757.013671875,23757
1186,24200.99999999974534148,24201.001953125,24201.011718750,24201
1187,23721.99999999976716936,23722.000000000,23722.015625000,23722
1188,23832.99999999977444531,23832.998046875,23833.009765625,23833
1189,24238.99999999975261744,24239.001953125,24239.015625000,24239
1190,24429.99999999973078957,24430.000000000,24430.013671875,24430
1191,23870.99999999976716936,23870.998046875,23871.007812500,23871
1192,24525.99999999972715159,24526.000000000,24526.009765625,24526
1193,24445.99999999972715159,24446.000000000,24446.007812500,24446
1194,24120.99999999973806553,24121.003906250,24121.009765625,24121
1195,24319.99999999972715159,24320.000000000,24320.011718750,24320
1196,24313.99999999974534148,24313.998046875,24314.009765625,24314
1197,24476.99999999972351361,24477.000000000,24477.011718750,24477
1198,23864.99999999975261744,23865.000000000,23865.009765625,23865
1199,24349.99999999973806553,24349.998046875,24350.003906250,24350
1200,24096.99999999974170350,24097.000000000,24097.011718750,24097
1201,24886.99999999969440978,24887.000000000,24887.009765625,24887
1202,24370.99999999971987563,24371.000000000,24371.009765625,24371
1203,24437.99999999971623765,24437.998046875,24438.013671875,24438
1204,24533.99999999973442755,24534.000000000,24534.007812500,24534
1205,24595.99999999970896170,24596.001953125,24596.009765625,24596
1206,24555.99999999971987563,24556.000000000,24556.007812500,24556
1207,24567.99999999971259967,24567.998046875,24568.005859375,24568
1208,24678.99999999969077180,24679.000000000,24679.009765625,24679
1209,24063.99999999974170350,24064.000000000,24064.009765625,24064
1210,24361.99999999970168574,24362.001953125,24362.007812500,24362
1211,25093.99999999967258191,25094.000000000,25094.009765625,25094
1212,24803.99999999968713382,24803.998046875,24804.005859375,24804
1213,24688.99999999967985786,24689.001953125,24689.005859375,24689
1214,23841.99999999975261744,23842.001953125,23842.007812500,23842
1215,24600.99999999969804776,24601.000000000,24601.005859375,24601
1216,24643.99999999970896170,24644.000000000,24644.009765625,24644
1217,24414.99999999970896170,24415.000000000,24415.013671875,24415
1218,24903.99999999966530595,24904.001953125,24904.011718750,24904
1219,25312.99999999963620212,25313.000000000,25313.009765625,25313
1220,25122.99999999965075403,25123.000000000,25123.007812500,25123
1221,24338.99999999971987563,24339.001953125,24339.009765625,24339
1222,25016.99999999964347808,25017.000000000,25017.013671875,25017
1223,24584.99999999970532372,24584.998046875,24585.009765625,24585
1224,24988.99999999967258191,24989.000000000,24989.009765625,24989
1225,24938.99999999966530595,24939.000000000,24939.011718750,24939
1226,25156.99999999965075403,25157.001953125,25157.007812500,25157
1227,24997.99999999966530595,24998.000000000,24998.007812500,24998
1228,25233.99999999965802999,25234.000000000,25234.009765625,25234
1229,24892.99999999967985786,24893.000000000,24893.011718750,24893
1230,25021.99999999965802999,25022.000000000,25022.011718750,25022
1231,24350.99999999969804776,24350.998046875,24351.007812500,24351
1232,25045.99999999965439201,25046.000000000,25046.007812500,25046
1233,24984.99999999966166797,24985.000000000,24985.007812500,24985
1234,25110.99999999965802999,25111.001953125,25111.007812500,25111
1235,24956.99999999966530595,24957.000000000,24957.007812500,24957
1236,25605.99999999962892616,25606.000000000,25606.009765625,25606
1237,25094.99999999964711606,25095.001953125,25095.011718750,25095
1238,24865.99999999967985786,24866.000000000,24866.013671875,24866
1239,25131.99999999965075403,25131.998046875,25132.007812500,25132
1240,25392.99999999964711606,25393.000000000,25393.007812500,25393
1241,25802.99999999959982233,25803.000000000,25803.003906250,25803
1242,25535.99999999962165020,25536.001953125,25536.007812500,25536
1243,25213.99999999963984010,25214.000000000,25214.007812500,25214
1244,25399.99999999961801223,25399.998046875,25400.007812500,25400
1245,25667.99999999960709829,25668.000000000,25668.007812500,25668
1246,25417.99999999963620212,25418.000000000,25418.009765625,25418
1247,25490.99999999962892616,25491.000000000,25491.003906250,25491
1248,26000.99999999958163244,26001.000000000,26001.009765625,26001
1249,25531.99999999961801223,25532.000000000,25532.011718750,25532
1250,25020.99999999962892616,25021.001953125,25021.007812500,25021
1251,25031.99999999965802999,25032.000000000,25032.011718750,25032
1252,25526.99999999961073627,25526.998046875,25527.007812500,25527
1253,25644.99999999961437425,25645.000000000,25645.011718750,25645
1254,25778.99999999959982233,25779.000000000,25779.011718750,25779
1255,25422.99999999962165020,25422.998046875,25423.005859375,25423
1256,25682.99999999959618435,25683.000000000,25683.007812500,25683
1257,25610.99999999961437425,25611.000000000,25611.007812500,25611
1258,25535.99999999962892616,25536.001953125,25536.009765625,25536
1259,25523.99999999961437425,25524.000000000,25524.007812500,25524
1260,25378.99999999963620212,25378.998046875,25379.007812500,25379
1261,25350.99999999963984010,25351.001953125,25351.007812500,25351
1262,25637.99999999959254637,25638.000000000,25638.007812500,25638
1263,25884.99999999959618435,25885.000000000,25885.005859375,25885
1264,25760.99999999960709829,25761.000000000,25761.007812500,25761
1265,25270.99999999962165020,25271.000000000,25271.009765625,25271
1266,26004.99999999959982233,26005.001953125,26005.009765625,26005
1267,25587.99999999961801223,25588.000000000,25588.011718750,25588
1268,26436.99999999955252861,26436.998046875,26437.003906250,26437
1269,25864.99999999959254637,25865.001953125,25865.007812500,25865
1270,25902.99999999957799446,25903.000000000,25903.009765625,25903
1271,26152.99999999956344254,26152.998046875,26153.007812500,26153
1272,26046.99999999957435648,26047.000000000,26047.005859375,26047
1273,25839.99999999960709829,25840.000000000,25840.009765625,25840
1274,26207.99999999956344254,26208.003906250,26208.005859375,26208
1275,26105.99999999956344254,26106.000000000,26106.003906250,26106
1276,26060.99999999956344254,26060.996093750,26061.003906250,26061
1277,25845.99999999957071850,25846.001953125,25846.007812500,25846
1278,26605.99999999954161467,26606.000000000,26606.007812500,26606
1279,26167.99999999956708052,26167.998046875,26168.005859375,26168
1280,26387.99999999956344254,26388.000000000,26388.009765625,26388
1281,25678.99999999961073627,25679.000000000,25679.015625000,25679
1282,26043.99999999957799446,26044.000000000,26044.011718750,26044
1283,25771.99999999959982233,25772.000000000,25772.013671875,25772
1284,26464.99999999954161467,26464.998046875,26465.011718750,26465
1285,26843.99999999954525265,26844.000000000,26844.013671875,26844
1286,26314.99999999954161467,26315.000000000,26315.015625000,26315
1287,26234.99999999957071850,26234.998046875,26235.009765625,26235
1288,26375.99999999954889063,26376.000000000,26376.013671875,26376
1289,26432.99999999955616659,26433.000000000,26433.011718750,26433
1290,26140.99999999955980456,26141.003906250,26141.011718750,26141
1291,26875.99999999953433871,26876.000000000,26876.011718750,26876
1292,27508.99999999948704499,27509.000000000,27509.011718750,27509
1293,26394.99999999955616659,26395.000000000,26395.011718750,26395
1294,26517.99999999955616659,26518.000000000,26518.011718750,26518
1295,26469.99999999954889063,26469.998046875,26470.011718750,26470
1296,26646.99999999956344254,26647.000000000,26647.009765625,26647
1297,26861.99999999952706276,26862.000000000,26862.007812500,26862
1298,27148.99999999948340701,27149.001953125,27149.011718750,27149
1299,26236.99999999956708052,26237.000000000,26237.015625000,26237
1300,26255.99999999955980456,26256.000000000,26256.009765625,26256
1301,26531.99999999954889063,26532.001953125,26532.011718750,26532
1302,26619.99999999951978680,26620.000000000,26620.009765625,26620
1303,26095.99999999957071850,26095.998046875,26096.007812500,26096
1304,27003.99999999949795892,27004.000000000,27004.009765625,27004
1305,27209.99999999950159690,27210.000000000,27210.009765625,27210
1306,26683.99999999951251084,26684.001953125,26684.007812500,26684
1307,26183.99999999955252861,26184.000000000,26184.007812500,26184
1308,27124.99999999949068297,27124.998046875,27125.007812500,27125
1309,26245.99999999955616659,26246.000000000,26246.007812500,26246
1310,27213.99999999949432095,27214.000000000,27214.009765625,27214
1311,26847.99999999951978680,26847.998046875,26848.005859375,26848
1312,26799.99999999953070073,26800.000000000,26800.009765625,26800
1313,27483.99999999947613105,27484.000000000,27484.011718750,27484
1314,26772.99999999951978680,26773.001953125,26773.009765625,26773
1315,27303.99999999948340701,27304.000000000,27304.011718750,27304
1316,26889.99999999950523488,26890.000000000,26890.009765625,26890
1317,26218.99999999954525265,26219.000000000,26219.011718750,26219
1318,27688.99999999948340701,27689.000000000,27689.011718750,27689
1319,27093.99999999949795892,27093.996093750,27094.011718750,27094
1320,27160.99999999949068297,27161.000000000,27161.009765625,27161
1321,27070.99999999950159690,27071.000000000,27071.011718750,27071
1322,27221.99999999947249307,27222.001953125,27222.009765625,27222
1323,26890.99999999951251084,26891.000000000,26891.007812500,26891
1324,26823.99999999951251084,26823.998046875,26824.005859375,26824
1325,27450.99999999947613105,27451.001953125,27451.007812500,27451
1326,26983.99999999947613105,26984.000000000,26984.011718750,26984
1327,27204.99999999949068297,27204.996093750,27205.005859375,27205
1328,27662.99999999943975126,27663.000000000,27663.009765625,27663
1329,27444.99999999946521712,27445.000000000,27445.007812500,27445
1330,27187.99999999949795892,27188.001953125,27188.007812500,27188
1331,27332.99999999947613105,27332.998046875,27333.009765625,27333
1332,27113.99999999947976903,27113.998046875,27114.007812500,27114
1333,26841.99999999950159690,26842.001953125,26842.011718750,26842
1334,27330.99999999944702722,27331.000000000,27331.009765625,27331
1335,27645.99999999945066520,27645.998046875,27646.009765625,27646
1336,26893.99999999950523488,26894.000000000,26894.007812500,26894
1337,27859.99999999943975126,27860.000000000,27860.007812500,27860
1338,27147.99999999944702722,27148.001953125,27148.005859375,27148
1339,27682.99999999945430318,27683.000000000,27683.009765625,27683
1340,27082.99999999946521712,27082.998046875,27083.007812500,27083
1341,27164.99999999949068297,27165.000000000,27165.007812500,27165
1342,27726.99999999943611328,27727.000000000,27727.007812500,27727
1343,27525.99999999946157914,27525.998046875,27526.003906250,27526
1344,27134.99999999947249307,27135.000000000,27135.009765625,27135
1345,27531.99999999944702722,27532.000000000,27532.011718750,27532
1346,27770.99999999941792339,27771.000000000,27771.011718750,27771
1347,27364.99999999945794116,27365.000000000,27365.013671875,27365
1348,27641.99999999944338924,27641.998046875,27642.007812500,27642
1349,27716.99999999943247531,27717.001953125,27717.013671875,27717
1350,27509.99999999941792339,27510.000000000,27510.015625000,27510
1351,28006.99999999941792339,28006.998046875,28007.009765625,28007
1352,27708.99999999941792339,27709.000000000,27709.009765625,27709
1353,27853.99999999943247531,27853.998046875,27854.007812500,27854
1354,27847.99999999941792339,27848.001953125,27848.011718750,27848
1355,27979.99999999942519935,27980.000000000,27980.009765625,27980
1356,27295.99999999948340701,27295.998046875,27296.009765625,27296
1357,27565.99999999943247531,27566.000000000,27566.009765625,27566
1358,27155.99999999946885509,27156.000000000,27156.007812500,27156
1359,27465.99999999945430318,27466.000000000,27466.007812500,27466
1360,27988.99999999942519935,27989.000000000,27989.007812500,27989
1361,27865.99999999942883733,27866.000000000,27866.007812500,27866
1362,28163.99999999941792339,28164.001953125,28164.007812500,28164
1363,27978.99999999941064743,27979.000000000,27979.009765625,27979
1364,28132.99999999940700945,28133.000000000,28133.007812500,28133
1365,28231.99999999938154360,28232.001953125,28232.009765625,28232
1366,27642.99999999941064743,27643.000000000,27643.011718750,27643
1367,28514.99999999936699169,28514.998046875,28515.005859375,28515
1368,27883.99999999937790562,27884.000000000,27884.007812500,27884
1369,28010.99999999941064743,28011.000000000,28011.007812500,28011
1370,27564.99999999943247531,27565.001953125,27565.007812500,27565
1371,28361.99999999938518158,28362.000000000,28362.007812500,28362
1372,28440.99999999937426765,28440.998046875,28441.003906250,28441
1373,28010.99999999940700945,28011.000000000,28011.005859375,28011
1374,28143.99999999937426765,28144.000000000,28144.005859375,28144
1375,29213.99999999931969796,29213.998046875,29214.003906250,29214
1376,28248.99999999938154360,28249.000000000,28249.007812500,28249
1377,28458.99999999935971573,28459.000000000,28459.011718750,28459
1378,28590.99999999935243977,28591.001953125,28591.005859375,28591
1379,28514.99999999935607775,28515.000000000,28515.009765625,28515
1380,28757.99999999934516381,28758.000000000,28758.005859375,28758
1381,28690.99999999934880179,28691.001953125,28691.007812500,28691
1382,28277.99999999936699169,28278.000000000,28278.011718750,28278
1383,28658.99999999935971573,28659.000000000,28659.007812500,28659
1384,28547.99999999936699169,28548.000000000,28548.007812500,28548
1385,28203.99999999937790562,28204.000000000,28204.005859375,28204
1386,28890.99999999931605998,28891.001953125,28891.005859375,28891
1387,28585.99999999936335371,28586.000000000,28586.003906250,28586
1388,28947.99999999934516381,28947.996093750,28948.003906250,28948
1389,28609.99999999936699169,28610.000000000,28610.007812500,28610
1390,28614.99999999933788786,28615.000000000,28615.007812500,28615
1391,28178.99999999938881956,28178.998046875,28179.007812500,28179
1392,28197.99999999935607775,28198.000000000,28198.007812500,28198
1393,29509.99999999932333594,29510.000000000,29510.007812500,29510
1394,29078.99999999930150807,29079.001953125,29079.007812500,29079
1395,28281.99999999936699169,28282.000000000,28282.009765625,28282
1396,28885.99999999930878403,28885.998046875,28886.003906250,28886
1397,28793.99999999933061190,28794.000000000,28794.007812500,28794
1398,28780.99999999934516381,28781.000000000,28781.009765625,28781
1399,28817.99999999933061190,28817.998046875,28818.003906250,28818
1400,29002.99999999931605998,29003.000000000,29003.003906250,29003
1401,28490.99999999934516381,28491.000000000,28491.005859375,28491
1402,28807.99999999933424988,28808.001953125,28808.003906250,28808
1403,28642.99999999935971573,28643.000000000,28643.003906250,28643
1404,28677.99999999933424988,28677.998046875,28678.001953125,28678
1405,28836.99999999933061190,28837.000000000,28837.005859375,28837
1406,28901.99999999933788786,28902.000000000,28902.005859375,28902
1407,29103.99999999931242201,29104.000000000,29104.003906250,29104
1408,29069.99999999925785232,29070.000000000,29070.005859375,29070
1409,29064.99999999929423211,29064.998046875,29065.009765625,29065
1410,28647.99999999931242201,28648.000000000,28648.009765625,28648
1411,29711.99999999924330041,29712.000000000,29712.011718750,29712
1412,29092.99999999927240424,29093.000000000,29093.009765625,29093
1413,29142.99999999929059413,29143.001953125,29143.011718750,29143
1414,29413.99999999924330041,29414.000000000,29414.009765625,29414
1415,29766.99999999924330041,29766.996093750,29767.007812500,29767
1416,28259.99999999930878403,28260.000000000,28260.007812500,28260
1417,29220.99999999927240424,29221.000000000,29221.007812500,29221
1418,29040.99999999927968020,29041.003906250,29041.007812500,29041
1419,29153.99999999927240424,29154.000000000,29154.007812500,29154
1420,29230.99999999929423211,29230.998046875,29231.009765625,29231
1421,29147.99999999927968020,29148.000000000,29148.007812500,29148
1422,29239.99999999927240424,29240.000000000,29240.009765625,29240
1423,29515.99999999925057637,29516.000000000,29516.007812500,29516
1424,28924.99999999928695615,28925.000000000,28925.007812500,28925
1425,28869.99999999930878403,28870.000000000,28870.007812500,28870
1426,28971.99999999926149030,28972.000000000,28972.007812500,28972
1427,29146.99999999927604222,29147.000000000,29147.009765625,29147
1428,29494.99999999925785232,29495.000000000,29495.007812500,29495
1429,29389.99999999925057637,29390.000000000,29390.007812500,29390
1430,29425.99999999922874849,29426.000000000,29426.005859375,29426
1431,29791.99999999921419658,29791.996093750,29792.003906250,29792
1432,29431.99999999923602445,29432.000000000,29432.007812500,29432
1433,29399.99999999925785232,29400.000000000,29400.003906250,29400
1434,29098.99999999924330041,29099.001953125,29099.003906250,29099
1435,29388.99999999925057637,29389.000000000,29389.003906250,29389
1436,29455.99999999926876626,29455.996093750,29456.003906250,29456
1437,29229.99999999926512828,29230.000000000,29230.005859375,29230
1438,29395.99999999926149030,29396.000000000,29396.007812500,29396
1439,29036.99999999927240424,29037.000000000,29037.005859375,29037
1440,29342.99999999925057637,29343.000000000,29343.007812500,29343
1441,30227.99999999918509275,30228.000000000,30228.007812500,30228
1442,29879.99999999916326487,29880.000000000,29880.003906250,29880
1443,29813.99999999921055860,29814.000000000,29814.007812500,29814
1444,29381.99999999921783456,29382.000000000,29382.005859375,29382
1445,29858.99999999919964466,29859.001953125,29859.005859375,29859
1446,29500.99999999922511051,29501.000000000,29501.007812500,29501
1447,29641.99999999920692062,29641.996093750,29642.007812500,29642
1448,29968.99999999916690285,29969.000000000,29969.007812500,29969
1449,29586.99999999921419658,29587.000000000,29587.007812500,29587
1450,30024.99999999917781679,30025.001953125,30025.007812500,30025
1451,30041.99999999919236870,30042.000000000,30042.007812500,30042
1452,29524.99999999923238647,29524.998046875,29525.003906250,29525
1453,29563.99999999922511051,29564.000000000,29564.007812500,29564
1454,30139.99999999916326487,30140.000000000,30140.007812500,30140
1455,30067.99999999919964466,30067.996093750,30068.000000000,30068
1456,29990.99999999921783456,29991.000000000,29991.005859375,29991
1457,30423.99999999914871296,30424.000000000,30424.003906250,30424
1458,29796.99999999919964466,29797.000000000,29797.003906250,29797
1459,29908.99999999918509275,29908.998046875,29909.007812500,29909
1460,30287.99999999915962690,30288.000000000,30288.005859375,30288
1461,30445.99999999915962690,30446.001953125,30446.007812500,30446
1462,30692.99999999912688509,30693.000000000,30693.007812500,30693
1463,30205.99999999916326487,30205.996093750,30206.007812500,30206
1464,30024.99999999915962690,30025.000000000,30025.005859375,30025
1465,30165.99999999916690285,30166.000000000,30166.007812500,30166
1466,30548.99999999914871296,30549.000000000,30549.005859375,30549
1467,30015.99999999918509275,30016.000000000,30016.007812500,30016
1468,30121.99999999915235094,30121.996093750,30122.003906250,30122
1469,30750.99999999913779902,30751.000000000,30751.003906250,30751
1470,30826.99999999911233317,30827.000000000,30827.003906250,30827
1471,29487.99999999922147254,29488.000000000,29488.000000000,29488
1472,30413.99999999916326487,30413.998046875,30414.005859375,30414
1473,29337.99999999921055860,29338.000000000,29338.003906250,29338
1474,30044.99999999915598892,30045.000000000,30045.007812500,30045
1475,30244.99999999913779902,30245.000000000,30245.009765625,30245
1476,29809.99999999918145477,29810.000000000,29810.005859375,29810
1477,30214.99999999915598892,30215.001953125,30215.007812500,30215
1478,30379.99999999913416104,30380.000000000,30380.011718750,30380
1479,30192.99999999915962690,30192.996093750,30193.003906250,30193
1480,29841.99999999916326487,29841.998046875,29842.005859375,29842
1481,30317.99999999915962690,30317.998046875,30318.007812500,30318
1482,30542.99999999911960913,30543.000000000,30543.007812500,30543
1483,30408.99999999914871296,30409.000000000,30409.003906250,30409
1484,30067.99999999917417881,30068.000000000,30068.005859375,30068
1485,30040.99999999915598892,30041.000000000,30041.003906250,30041
1486,30263.99999999912688509,30264.000000000,30264.003906250,30264
1487,30314.99999999914507498,30315.000000000,30315.003906250,30315
1488,30746.99999999913052307,30747.000000000,30747.003906250,30747
