x_center,weight,native_sin,native_cos,std_sin,std_cos
-1.652097309,3.067970276e-03,5.679578136e-01,1.171952733e+01,2.507322986e-01,2.714365882e-01
-1.649029347,3.067970276e-03,5.921207325e-01,1.186383320e+01,2.506328498e-01,2.712528245e-01
-1.645961385,3.067970276e-03,6.095839694e-01,1.196755436e+01,2.505621377e-01,2.705372246e-01
-1.642893424,3.067970276e-03,6.143161365e-01,1.206842672e+01,2.504168008e-01,2.703843617e-01
-1.639825462,3.067851067e-03,6.110395151e-01,1.219983475e+01,2.503933751e-01,2.699999955e-01
-1.636757501,3.067970276e-03,5.933477961e-01,1.235439290e+01,2.503341432e-01,2.698083071e-01
-1.633689539,3.067970276e-03,5.732981081e-01,1.709425364e+01,2.502756641e-01,2.919300417e-01
-1.630621578,3.067970276e-03,5.516292434e-01,2.465573858e+01,2.502333994e-01,3.267483794e-01
-1.627553616,3.067970276e-03,5.359446866e-01,2.494909008e+01,2.502113984e-01,3.261232914e-01
-1.624485654,3.067970276e-03,5.350354476e-01,2.526282349e+01,2.501606580e-01,3.252505764e-01
-1.621417693,3.067970276e-03,5.502664744e-01,2.552541784e+01,2.500996950e-01,3.246408847e-01
-1.618349731,3.067970276e-03,1.413554403e+00,1.451281256e+01,2.501135682e-01,3.239316324e-01
-1.615281770,3.067970276e-03,1.313362471e+00,1.485366288e+01,2.501183368e-01,3.232466341e-01
-1.612213808,3.067970276e-03,1.236762576e+00,1.518229678e+01,2.500299109e-01,3.230839157e-01
-1.609145846,3.067970276e-03,1.171694768e+00,1.549030648e+01,2.500473908e-01,3.224436189e-01
-1.606077885,3.067970276e-03,1.125846539e+00,1.578423915e+01,2.500099517e-01,3.220713211e-01
-1.603009923,3.067970276e-03,1.078821169e+00,1.913187951e+01,2.500529216e-01,3.489981858e-01
-1.599941962,3.067970276e-03,1.031251981e+00,3.257912064e+01,2.500116994e-01,4.653883314e-01
-1.596874000,3.067851067e-03,9.777182157e-01,3.310742998e+01,2.500001218e-01,4.663948182e-01
-1.593806039,3.067970276e-03,9.181282234e-01,3.359888124e+01,2.499882776e-01,4.674032511e-01
-1.590738077,3.067970276e-03,8.529197145e-01,3.420924568e+01,2.500530898e-01,4.673392641e-01
-1.587670115,3.067970276e-03,7.838479667e-01,3.788752639e+01,2.499457009e-01,4.484784695e-01
-1.584602154,3.067970276e-03,7.083677324e-01,6.988494988e+01,2.500755968e-01,2.541810183e-01
-1.581534192,3.067970276e-03,6.378927114e-01,7.065044598e+01,2.499068619e-01,2.542979494e-01
-1.578466231,3.067970276e-03,5.744042633e-01,1.109276655e+02,2.499544604e-01,2.614954506e-01
-1.575398269,3.067970276e-03,5.258773255e-01,1.842479402e+02,2.500268404e-01,2.813837415e-01
-1.572330308,3.067970276e-03,4.707487106e-01,3.103476435e+03,2.371358793e-01,3.651312317e-01
-1.569262346,3.067970276e-03,4.703242141e-01,2.658060659e+03,2.371334660e-01,3.491682010e-01
-1.566194384,3.067970276e-03,5.245888446e-01,1.768290616e+02,2.500280918e-01,2.818299368e-01
-1.563126423,3.067970276e-03,5.728008059e-01,1.092862293e+02,2.499589254e-01,2.614124637e-01
-1.560058461,3.067970276e-03,6.360131720e-01,7.180854594e+01,2.499049666e-01,2.543970263e-01
-1.556990500,3.067970276e-03,7.055127556e-01,7.327243648e+01,2.500696837e-01,2.541079487e-01
-1.553922538,3.067851067e-03,7.799456749e-01,4.056490637e+01,2.499480922e-01,4.484917332e-01
-1.550854577,3.067970276e-03,8.483228986e-01,3.792216369e+01,2.500564898e-01,4.690062094e-01
-1.547786615,3.067970276e-03,9.146108569e-01,3.875900346e+01,2.499903214e-01,4.692837170e-01
-1.544718653,3.067970276e-03,9.717799674e-01,3.972143446e+01,2.499844480e-01,4.701043259e-01
-1.541650692,3.067970276e-03,1.024570342e+00,4.071742097e+01,2.500072400e-01,4.699651465e-01
-1.538582730,3.067970276e-03,1.070581899e+00,2.459128954e+01,2.500456050e-01,3.484400308e-01
-1.535514769,3.067970276e-03,1.117565185e+00,2.125407689e+01,2.500038363e-01,3.195989624e-01
-1.532446807,3.067970276e-03,1.163449221e+00,2.189156373e+01,2.500605402e-01,3.191935770e-01
-1.529378846,3.067970276e-03,1.227309632e+00,2.257595647e+01,2.500242270e-01,3.187245118e-01
-1.526310884,3.067970276e-03,1.302702339e+00,2.329416530e+01,2.500431347e-01,3.182375672e-01
-1.523242922,3.067970276e-03,1.402075867e+00,2.407435229e+01,2.500962449e-01,3.176690316e-01
-1.520174961,3.067970276e-03,6.532896490e-01,9.126994582e+00,2.500785726e-01,3.168220698e-01
-1.517106999,3.067970276e-03,6.349029026e-01,9.334334572e+00,2.501211014e-01,3.166794453e-01
-1.514039038,3.067851067e-03,6.372478879e-01,9.518314577e+00,2.500739984e-01,3.161104042e-01
-1.510971076,3.067970276e-03,6.527759742e-01,9.727912976e+00,2.502300740e-01,3.146066009e-01
-1.507903114,3.067970276e-03,6.742209106e-01,6.739826759e+00,2.501976681e-01,2.844706892e-01
-1.504835153,3.067970276e-03,6.943333468e-01,4.879287742e+00,2.502687767e-01,2.656377454e-01
-1.501767191,3.067970276e-03,7.106946243e-01,4.964744838e+00,2.503208932e-01,2.653950089e-01
-1.498699230,3.067970276e-03,7.133546012e-01,5.078851488e+00,2.502247766e-01,2.649909986e-01
-1.495631268,3.067970276e-03,7.071347327e-01,5.166763581e+00,2.504192032e-01,2.649344237e-01
-1.492563307,3.067970276e-03,6.854776101e-01,5.281411645e+00,2.505261838e-01,2.645225012e-01
-1.489495345,3.067970276e-03,6.642520818e-01,5.365707949e+00,2.506071157e-01,2.642107267e-01
-1.486427383,3.067970276e-03,6.318330421e-01,5.469127401e+00,2.506947769e-01,2.635995277e-01
-1.483359422,3.067970276e-03,5.945267806e-01,5.537839393e+00,2.507955347e-01,2.632839236e-01
-1.480291460,3.067970276e-03,5.621001909e-01,5.610951866e+00,2.508889936e-01,2.629988436e-01
-1.477223499,3.067970276e-03,5.398215489e-01,5.642431819e+00,2.510474405e-01,2.623123168e-01
-1.474155537,3.067970276e-03,5.358617167e-01,5.659291196e+00,2.511594735e-01,2.619605141e-01
-1.471087576,3.067851067e-03,7.013552852e-01,5.690191212e+00,2.511584832e-01,2.616534825e-01
-1.468019614,3.067970276e-03,6.628028702e-01,6.098592796e+00,2.514557474e-01,2.613725379e-01
-1.464951652,3.067970276e-03,6.456503105e-01,6.479429333e+00,2.517003176e-01,2.604697641e-01
-1.461883691,3.067970276e-03,6.426572644e-01,6.857189588e+00,2.518575793e-01,2.599853909e-01
-1.458815729,3.067970276e-03,6.450530359e-01,7.221266556e+00,2.521610583e-01,2.595145484e-01
-1.455747768,3.067970276e-03,6.505569147e-01,7.587265349e+00,2.522673373e-01,2.588970954e-01
-1.452679806,3.067970276e-03,6.456235900e-01,7.958227850e+00,2.525202366e-01,2.583980838e-01
-1.449611845,3.067970276e-03,6.375726280e-01,8.340596033e+00,2.527549755e-01,2.579518597e-01
-1.446543883,3.067970276e-03,6.197505714e-01,8.036051067e+00,2.533232099e-01,2.567972463e-01
-1.443475921,3.067970276e-03,5.906418253e-01,4.327524921e+00,2.533367038e-01,2.517065717e-01
-1.440407960,3.067970276e-03,5.580046182e-01,4.595528815e+00,2.536544137e-01,2.516275974e-01
-1.437339998,3.067970276e-03,5.188334171e-01,4.838310355e+00,2.540118980e-01,2.513815598e-01
-1.434272037,3.067970276e-03,4.822424851e-01,5.078078906e+00,2.542660590e-01,2.513309743e-01
-1.431204075,3.067970276e-03,4.552459790e-01,5.319700041e+00,2.546187869e-01,2.512058444e-01
-1.428136114,3.067851067e-03,4.377754146e-01,5.573505922e+00,2.552668603e-01,2.510376022e-01
-1.425068152,3.067970276e-03,4.382827807e-01,5.822950118e+00,2.554181230e-01,2.509248791e-01
-1.422000190,3.067970276e-03,1.070653000e+00,2.169110312e+00,2.557588255e-01,2.508067723e-01
-1.418932229,3.067970276e-03,9.765894946e-01,2.327459911e+00,2.562555149e-01,2.507377089e-01
-1.415864267,3.067970276e-03,9.061458856e-01,2.520086875e+00,2.566920913e-01,2.505891554e-01
-1.412796306,3.067970276e-03,8.500413669e-01,2.732756554e+00,2.571950255e-01,2.504829169e-01
-1.409728344,3.067970276e-03,8.020567865e-01,2.989659689e+00,2.576869323e-01,2.503727436e-01
-1.406660382,3.067970276e-03,7.467554161e-01,3.266504783e+00,2.582393957e-01,2.503037836e-01
-1.403592421,3.067970276e-03,6.902585183e-01,3.584060673e+00,2.595847819e-01,2.501889364e-01
-1.400524459,3.067970276e-03,6.302846410e-01,3.912332223e+00,2.593332420e-01,2.501431403e-01
-1.397456498,3.067970276e-03,5.595683687e-01,4.274752282e+00,2.600056858e-01,2.501342808e-01
-1.394388536,3.067970276e-03,4.855391728e-01,4.643204072e+00,2.604407396e-01,2.500674365e-01
-1.391320575,3.067970276e-03,4.146160981e-01,5.084026164e+00,2.612532528e-01,2.500241001e-01
-1.388252613,3.067851067e-03,3.524270297e-01,5.505167947e+00,2.617605239e-01,2.500523048e-01
-1.385184651,3.067970276e-03,3.075501742e-01,5.927494034e+00,2.625301239e-01,2.500037124e-01
-1.382116690,3.067970276e-03,2.812214806e-01,6.348147611e+00,2.628299680e-01,2.500801168e-01
-1.379048728,3.067970276e-03,2.684213976e-01,6.774420967e+00,2.640357937e-01,2.500467035e-01
-1.375980767,3.067970276e-03,2.651377186e-01,7.190593304e+00,2.647095025e-01,2.500884447e-01
-1.372912805,3.067970276e-03,1.179063318e+00,1.873090031e+00,2.653424528e-01,2.500648036e-01
-1.369844844,3.067970276e-03,1.165820775e+00,2.063792007e+00,2.666935412e-01,2.502166059e-01
-1.366776882,3.067970276e-03,1.176500069e+00,2.283809996e+00,2.669470309e-01,2.502540880e-01
-1.363708920,3.067970276e-03,1.197247851e+00,2.538408014e+00,2.676983219e-01,2.503782433e-01
-1.360640959,3.067970276e-03,1.230159616e+00,2.822711418e+00,2.684691988e-01,2.504862324e-01
-1.357572997,3.067970276e-03,1.266468087e+00,3.136148458e+00,2.693702397e-01,2.506313000e-01
-1.354505036,3.067970276e-03,1.291049571e+00,3.472699234e+00,2.700596575e-01,2.507957415e-01
-1.351437074,3.067970276e-03,1.311331925e+00,3.828218235e+00,2.711920166e-01,2.509393249e-01
-1.348369113,3.067970276e-03,1.325353883e+00,4.189932426e+00,2.720975787e-01,2.511236430e-01
-1.345301151,3.067851067e-03,1.331208601e+00,4.574876400e+00,2.730220420e-01,2.510093196e-01
-1.342233189,3.067970276e-03,1.327746382e+00,5.000513389e+00,2.735183340e-01,2.515312934e-01
-1.339165228,3.067970276e-03,1.328043728e+00,5.435083254e+00,2.745878266e-01,2.517030110e-01
-1.336097266,3.067970276e-03,1.322822533e+00,5.844338313e+00,2.752966936e-01,2.519835173e-01
-1.333029305,3.067970276e-03,1.323854022e+00,6.272005302e+00,2.759637032e-01,2.522961036e-01
-1.329961343,3.067970276e-03,1.338759752e+00,6.685746966e+00,2.771533974e-01,2.525767690e-01
-1.326893382,3.067970276e-03,1.375750990e+00,7.103543138e+00,2.782122343e-01,2.528292502e-01
-1.323825420,3.067970276e-03,1.025069968e+00,1.772920688e+00,2.790572594e-01,2.531716468e-01
-1.320757458,3.067970276e-03,9.079707568e-01,1.882640748e+00,2.929491768e-01,6.498503059e-01
-1.317689497,3.067970276e-03,8.080128482e-01,1.287588535e+00,3.021432453e-01,7.001902054e-01
-1.314621535,3.067970276e-03,7.300463302e-01,9.492331210e-01,3.086846730e-01,5.154751983e-01
-1.311553574,3.067970276e-03,6.559514317e-01,1.003925967e+00,3.106161976e-01,5.154905788e-01
-1.308485612,3.067970276e-03,5.841784731e-01,1.072026901e+00,3.123098565e-01,5.168538886e-01
-1.305417650,3.067970276e-03,5.140190228e-01,1.148530211e+00,3.130737888e-01,5.178885612e-01
-1.302349689,3.067851067e-03,4.464586197e-01,1.249485147e+00,3.155423627e-01,5.173057118e-01
-1.299281727,3.067970276e-03,3.856596958e-01,1.367001567e+00,3.161340122e-01,5.198142329e-01
-1.296213766,3.067970276e-03,3.337619509e-01,1.508251059e+00,3.183635508e-01,5.208507104e-01
-1.293145804,3.067970276e-03,2.938842607e-01,1.682838641e+00,3.195253435e-01,5.208133021e-01
-1.290077843,3.067970276e-03,2.746988268e-01,1.878786510e+00,3.221990473e-01,5.216989711e-01
-1.287009881,3.067970276e-03,2.724177124e-01,2.073850146e+00,3.225170448e-01,5.218533745e-01
-1.283941919,3.067970276e-03,2.833069964e-01,2.277657775e+00,3.249449336e-01,5.231116142e-01
-1.280873958,3.067970276e-03,3.010952544e-01,2.483967905e+00,3.264995780e-01,5.241062323e-01
-1.277805996,3.067970276e-03,3.165933203e-01,2.689942949e+00,3.278603083e-01,5.242994920e-01
-1.274738035,3.067970276e-03,9.199151267e-01,9.539429385e-01,3.296109880e-01,5.238580653e-01
-1.271670073,3.067970276e-03,8.269146376e-01,1.018800817e+00,3.303896242e-01,5.253928213e-01
-1.268602112,3.067970276e-03,7.577299512e-01,1.096553027e+00,3.322485982e-01,5.260234589e-01
-1.265534150,3.067970276e-03,7.063224843e-01,1.146669859e+00,3.345133576e-01,5.245970175e-01
-1.262466188,3.067851067e-03,6.620006134e-01,1.218745496e+00,3.355052595e-01,5.249293209e-01
-1.259398227,3.067970276e-03,6.203285039e-01,1.291452490e+00,3.370681819e-01,5.241300043e-01
-1.256330265,3.067970276e-03,5.800267268e-01,1.380260598e+00,3.388801833e-01,5.256605324e-01
-1.253262304,3.067970276e-03,5.410647581e-01,1.469863751e+00,3.390738097e-01,5.262785289e-01
-1.250194342,3.067970276e-03,4.981700318e-01,1.575098427e+00,3.408036088e-01,5.257991955e-01
-1.247126381,3.067970276e-03,4.523055594e-01,1.687420613e+00,3.428073649e-01,5.259849276e-01
-1.244058419,3.067970276e-03,4.185867413e-01,1.827510694e+00,3.427094711e-01,5.254465081e-01
-1.240990457,3.067970276e-03,3.820059187e-01,1.969869957e+00,3.445971338e-01,5.247246027e-01
-1.237922496,3.067970276e-03,3.561176758e-01,2.103334483e+00,3.461161503e-01,5.240663213e-01
-1.234854534,3.067970276e-03,3.370740437e-01,2.229237225e+00,3.472034326e-01,5.231057361e-01
-1.231786573,3.067970276e-03,3.330616863e-01,2.353424421e+00,3.460668666e-01,5.236140388e-01
-1.228718611,3.067970276e-03,3.401005487e-01,2.458928290e+00,3.488231501e-01,5.230408172e-01
-1.225650650,3.067970276e-03,9.027244391e-01,8.222990782e-01,3.489620224e-01,5.213053185e-01
-1.222582688,3.067970276e-03,8.273361273e-01,8.394736276e-01,3.508824551e-01,5.219921114e-01
-1.219514726,3.067851067e-03,7.750201636e-01,8.512697066e-01,3.517782391e-01,5.200843644e-01
-1.216446765,3.067970276e-03,7.316356215e-01,8.638503924e-01,3.529492520e-01,5.230843383e-01
-1.213378803,3.067970276e-03,6.971241759e-01,8.732488556e-01,3.551288937e-01,5.191318556e-01
-1.210310842,3.067970276e-03,6.632669039e-01,8.776776266e-01,3.557645398e-01,5.171378687e-01
-1.207242880,3.067970276e-03,6.263085477e-01,8.898842895e-01,3.563025271e-01,5.167791203e-01
-1.204174918,3.067970276e-03,5.855297028e-01,9.026794691e-01,3.572842534e-01,5.152019224e-01
-1.201106957,3.067970276e-03,5.369896608e-01,9.159216354e-01,3.568539659e-01,5.140594156e-01
-1.198038995,3.067970276e-03,4.850004389e-01,9.280403147e-01,3.573613019e-01,5.125388586e-01
-1.194971034,3.067970276e-03,4.356204550e-01,9.498901183e-01,3.594202705e-01,5.101049057e-01
-1.191903072,3.067970276e-03,3.897978559e-01,9.845562435e-01,3.583592806e-01,5.073554622e-01
-1.188835111,3.067970276e-03,3.504605941e-01,1.004688772e+00,3.594410485e-01,5.084341604e-01
-1.185767149,3.067970276e-03,3.227728341e-01,1.025372369e+00,3.577604689e-01,5.050420644e-01
-1.182699187,3.067970276e-03,3.070911858e-01,1.038856020e+00,3.600010567e-01,5.042452385e-01
-1.179631226,3.067970276e-03,3.001962497e-01,1.041512604e+00,3.587408929e-01,5.016747478e-01
-1.176563264,3.067851067e-03,1.237537406e+00,9.485415467e-01,3.592489010e-01,4.992146609e-01
-1.173495303,3.067970276e-03,1.146878842e+00,9.587462963e-01,3.596639660e-01,4.993006789e-01
-1.170427341,3.067970276e-03,1.075575534e+00,9.645924529e-01,3.599820303e-01,4.950223032e-01
-1.167359380,3.067970276e-03,1.020881545e+00,9.572500399e-01,3.600916656e-01,4.926400992e-01
-1.164291418,3.067970276e-03,9.667999014e-01,9.474584088e-01,3.591704752e-01,4.901388645e-01
-1.161223456,3.067970276e-03,9.198383638e-01,9.430459348e-01,3.591214618e-01,4.886658355e-01
-1.158155495,3.067970276e-03,8.691024405e-01,9.380521634e-01,3.579370371e-01,4.845305927e-01
-1.155087533,3.067970276e-03,8.130423650e-01,9.367253634e-01,3.578597166e-01,4.837148723e-01
-1.152019572,3.067970276e-03,7.520032868e-01,9.368381999e-01,3.574757537e-01,4.802983981e-01
-1.148951610,3.067970276e-03,6.819638837e-01,9.413143562e-01,3.576570834e-01,4.781020409e-01
-1.145883649,3.067970276e-03,6.125899729e-01,9.465133023e-01,3.567939529e-01,4.753190393e-01
-1.142815687,3.067970276e-03,5.474722538e-01,9.715613997e-01,3.567025091e-01,4.721123500e-01
-1.139747725,3.067970276e-03,4.838807058e-01,9.733363223e-01,3.571662345e-01,4.704362957e-01
-1.136679764,3.067970276e-03,4.356170278e-01,9.737299903e-01,3.559432341e-01,4.653668286e-01
-1.133611802,3.067851067e-03,4.004400331e-01,9.623753803e-01,3.549808215e-01,4.621869003e-01
-1.130543841,3.067970276e-03,3.819361878e-01,9.426686085e-01,3.543736264e-01,4.605628351e-01
-1.127475879,3.067970276e-03,9.473784774e-01,8.658139379e-01,3.529402292e-01,4.561040355e-01
-1.124407918,3.067970276e-03,9.080050825e-01,9.095905142e-01,3.521230507e-01,4.537176739e-01
-1.121339956,3.067970276e-03,8.826736659e-01,9.512383597e-01,3.513407939e-01,4.503081236e-01
-1.118271994,3.067970276e-03,8.651681773e-01,9.901168292e-01,3.510276212e-01,4.466246561e-01
-1.115204033,3.067970276e-03,8.476637818e-01,1.034730488e+00,3.506709707e-01,4.443665054e-01
-1.112136071,3.067970276e-03,8.278426048e-01,1.088445645e+00,3.489655305e-01,4.404449769e-01
-1.109068110,3.067970276e-03,7.997197627e-01,1.149885819e+00,3.493106154e-01,4.372505953e-01
-1.106000148,3.067970276e-03,7.627695187e-01,1.220725458e+00,3.473530597e-01,4.336947043e-01
-1.102932186,3.067970276e-03,7.161675581e-01,1.311589052e+00,3.456338538e-01,4.294633156e-01
-1.099864225,3.067970276e-03,6.569108300e-01,1.412672226e+00,3.453493834e-01,4.269715554e-01
-1.096796263,3.067970276e-03,5.942647662e-01,1.530061476e+00,3.430740859e-01,4.239696981e-01
-1.093728302,3.067851067e-03,5.281965744e-01,1.678069654e+00,3.420081285e-01,4.200596437e-01
-1.090660340,3.067970276e-03,4.703830863e-01,1.820162865e+00,3.405203090e-01,4.168106985e-01
-1.087592379,3.067970276e-03,4.190766366e-01,1.948968781e+00,3.384087833e-01,4.117961961e-01
-1.084524417,3.067970276e-03,3.827760688e-01,2.073106710e+00,3.382575507e-01,4.087375155e-01
-1.081456455,3.067970276e-03,3.609641741e-01,2.169631851e+00,3.373614845e-01,4.057146442e-01
-1.078388494,3.067970276e-03,8.868659454e-01,7.229569387e-01,3.350646244e-01,4.029481325e-01
-1.075320532,3.067970276e-03,8.610444310e-01,7.230138433e-01,3.342271604e-01,3.995168894e-01
-1.072252571,3.067970276e-03,8.552382679e-01,7.224816613e-01,3.307433649e-01,3.995747151e-01
-1.069184609,3.067970276e-03,8.511866072e-01,7.229379653e-01,2.580293879e-01,4.995733146e-01
-1.066116648,3.067970276e-03,8.491093659e-01,7.253520380e-01,2.571574092e-01,5.128044519e-01
-1.063048686,3.067970276e-03,8.446484764e-01,7.329620123e-01,2.569864271e-01,5.064059869e-01
-1.059980724,3.067970276e-03,8.321617123e-01,7.362682959e-01,2.569211022e-01,5.076163732e-01
-1.056912763,3.067970276e-03,8.098123065e-01,7.474109560e-01,2.568493132e-01,5.104046138e-01
-1.053844801,3.067970276e-03,7.781494545e-01,7.563664050e-01,2.564192323e-01,5.147525263e-01
-1.050776840,3.067851067e-03,7.338202896e-01,7.621314590e-01,2.561274755e-01,5.174299723e-01
-1.047708878,3.067970276e-03,6.738021560e-01,6.958347792e-01,2.705692640e-01,4.519598980e-01
-1.044640917,3.067970276e-03,6.227077362e-01,5.497865069e-01,2.573180076e-01,3.182940533e-01
-1.041572955,3.067970276e-03,5.648827738e-01,5.527266457e-01,2.561374309e-01,3.189151467e-01
-1.038504993,3.067970276e-03,5.116787371e-01,5.671092487e-01,2.567568191e-01,3.197027010e-01
-1.035437032,3.067970276e-03,4.693831750e-01,5.865888106e-01,2.562126762e-01,3.208475167e-01
-1.032369070,3.067970276e-03,4.416699706e-01,6.199300980e-01,2.567915225e-01,3.216793834e-01
-1.029301109,3.067970276e-03,9.970695932e-01,4.209141005e-01,2.565431865e-01,3.226129594e-01
-1.026233147,3.067970276e-03,9.393574546e-01,4.106946172e-01,2.569730935e-01,3.232086852e-01
-1.023165186,3.067970276e-03,8.976016489e-01,4.047203239e-01,2.570002519e-01,3.232534205e-01
-1.020097224,3.067970276e-03,8.647724710e-01,4.018261181e-01,2.572242549e-01,3.240355587e-01
-1.017029262,3.067970276e-03,8.328050347e-01,3.977769370e-01,2.575314156e-01,3.247255077e-01
-1.013961301,3.067970276e-03,7.993708210e-01,3.974002929e-01,2.580944970e-01,3.263325914e-01
-1.010893339,3.067970276e-03,7.578872064e-01,3.957039440e-01,2.584521563e-01,3.255158717e-01
-1.007825378,3.067851067e-03,7.088767919e-01,3.955482027e-01,2.588215991e-01,3.257568260e-01
-1.004757416,3.067970276e-03,6.494856114e-01,3.982877598e-01,2.590091076e-01,3.271734730e-01
-1.001689454,3.067970276e-03,5.857597324e-01,4.028408712e-01,2.595678110e-01,3.265459521e-01
-0.998621493,3.068029881e-03,5.175841176e-01,4.106429447e-01,2.599144087e-01,3.281433357e-01
-0.995553531,3.067970276e-03,4.523907001e-01,4.227971872e-01,2.605937583e-01,3.286442646e-01
-0.992485570,3.067970276e-03,3.981387350e-01,4.415192676e-01,2.614596143e-01,3.290206842e-01
-0.989417608,3.067970276e-03,3.545846768e-01,4.590553124e-01,2.616824725e-01,3.284612230e-01
-0.986349647,3.067910671e-03,3.295667255e-01,4.733774522e-01,2.622797632e-01,3.298456746e-01
-0.983281685,3.067970276e-03,3.201374681e-01,4.831665963e-01,2.627097506e-01,3.294132156e-01
-0.980213723,3.067970276e-03,1.114026468e+00,4.279963169e-01,2.631180999e-01,3.300445643e-01
-0.977145762,3.067970276e-03,1.025975499e+00,4.042237883e-01,2.641894837e-01,3.299894876e-01
-0.974077800,3.067970276e-03,9.561753307e-01,3.927626894e-01,2.650370458e-01,3.296338287e-01
-0.971009839,3.067970276e-03,8.976444326e-01,3.891449189e-01,2.658400774e-01,3.299026881e-01
-0.967941877,3.067910671e-03,8.436484259e-01,3.930504860e-01,2.664693020e-01,3.301416738e-01
-0.964873916,3.067970276e-03,7.908858687e-01,4.049131672e-01,2.675243443e-01,3.303181708e-01
-0.961805954,3.067970276e-03,7.342435069e-01,4.276106047e-01,2.681786308e-01,3.299042809e-01
-0.958737992,3.067970276e-03,6.736271879e-01,4.610383770e-01,2.686809569e-01,3.298124842e-01
-0.955670031,3.067970276e-03,6.097845995e-01,5.081152547e-01,2.696697644e-01,3.295999678e-01
-0.952602069,3.067970276e-03,5.428192942e-01,5.722580501e-01,2.702155775e-01,3.296496807e-01
-0.949534108,3.067970276e-03,4.799521101e-01,6.504245376e-01,2.713675164e-01,3.293264640e-01
-0.946466146,3.067910671e-03,4.216863798e-01,7.441336399e-01,2.718118878e-01,3.292997004e-01
-0.943398185,3.067970276e-03,3.772526201e-01,8.592507670e-01,2.731548918e-01,3.283748238e-01
-0.940330223,3.067970276e-03,3.457451658e-01,9.709183931e-01,2.739653204e-01,3.278527291e-01
-0.937262261,3.067970276e-03,3.316039280e-01,1.075606913e+00,2.744155722e-01,3.281521804e-01
-0.934194300,3.067970276e-03,3.280550043e-01,1.171290150e+00,2.760778667e-01,3.275194242e-01
-0.931126338,3.067970276e-03,1.109461272e+00,4.969702740e-01,2.769294787e-01,3.265323483e-01
-0.928058377,3.067970276e-03,1.064385614e+00,4.816428461e-01,2.777274392e-01,3.263749902e-01
-0.924990415,3.067910671e-03,1.035775143e+00,4.737126345e-01,2.784625157e-01,3.252442648e-01
-0.921922454,3.067970276e-03,1.016401257e+00,4.719314696e-01,2.789343227e-01,3.241393846e-01
-0.918854492,3.067970276e-03,1.004826212e+00,4.713102688e-01,2.789494298e-01,3.231845080e-01
-0.915786530,3.067970276e-03,9.881168633e-01,4.693330547e-01,2.810017534e-01,3.223153564e-01
-0.912718569,3.067970276e-03,9.702744660e-01,4.663613834e-01,2.817016269e-01,3.218631740e-01
-0.909650607,3.067970276e-03,9.425049505e-01,4.614492907e-01,2.827323627e-01,3.202072171e-01
-0.906582646,3.067970276e-03,9.099874904e-01,4.528951037e-01,2.834673011e-01,3.194413137e-01
-0.903514684,3.067910671e-03,8.695512117e-01,4.430647745e-01,2.846097195e-01,3.188779443e-01
-0.900446722,3.067970276e-03,8.207667681e-01,4.291948128e-01,2.845994865e-01,3.174705991e-01
-0.897378761,3.067970276e-03,7.698455805e-01,4.165584157e-01,2.853685971e-01,3.166608154e-01
-0.894310799,3.067970276e-03,7.192128946e-01,4.021104147e-01,2.862859210e-01,3.153520135e-01
-0.891242838,3.067970276e-03,6.712398002e-01,3.897451069e-01,2.869008865e-01,3.131036436e-01
-0.888174876,3.067970276e-03,6.380650662e-01,3.840343852e-01,2.883420470e-01,3.130398491e-01
-0.885106915,3.067970276e-03,6.156842723e-01,3.807892743e-01,2.874196634e-01,3.117194405e-01
-0.882038953,3.067910671e-03,1.234728559e+00,4.036468744e-01,2.880135217e-01,3.101903184e-01
-0.878970991,3.067970276e-03,1.123611406e+00,3.980076185e-01,2.893020288e-01,3.089022664e-01
-0.875903030,3.067970276e-03,1.070746089e+00,3.966323312e-01,2.899683741e-01,3.075418807e-01
-0.872835068,3.067970276e-03,1.024433876e+00,3.974661063e-01,2.901839929e-01,3.063884155e-01
-0.869767107,3.067970276e-03,9.848171135e-01,3.997844208e-01,2.904500009e-01,3.053337543e-01
-0.866699145,3.067970276e-03,9.431398916e-01,4.012857124e-01,2.909472295e-01,3.038164722e-01
-0.863631184,3.067970276e-03,8.995701572e-01,4.021381874e-01,2.974522896e-01,3.030980342e-01
-0.860563222,3.067910671e-03,8.494305684e-01,4.010790206e-01,3.052002343e-01,3.024271970e-01
-0.857495260,3.067970276e-03,7.936968568e-01,3.992153750e-01,3.051300452e-01,3.011156826e-01
-0.854427299,3.067970276e-03,7.344233395e-01,3.941768500e-01,3.052794377e-01,3.000052355e-01
-0.851359337,3.067970276e-03,6.715886759e-01,3.892853116e-01,3.054092497e-01,2.989464364e-01
-0.848291376,3.067970276e-03,6.118672433e-01,3.828884044e-01,3.059465417e-01,2.968992166e-01
-0.845223414,3.067970276e-03,5.531722616e-01,3.786024048e-01,3.064650170e-01,2.966393045e-01
-0.842155453,3.067910671e-03,5.053767726e-01,3.731024733e-01,3.062853702e-01,2.958143281e-01
-0.839087491,3.067970276e-03,4.663001774e-01,3.710890438e-01,3.064881219e-01,2.947550184e-01
-0.836019529,3.067970276e-03,4.436462515e-01,3.722226849e-01,3.064357568e-01,2.934032987e-01
-0.832951568,3.067970276e-03,9.328891461e-01,4.008709213e-01,3.068579657e-01,2.928211404e-01
