index,ref_real,ref_imag,lut_real,lut_imag,lut_abs_err,lut_rel_err,fast_real,fast_imag,fast_abs_err,fast_rel_err
38,-5.07485033275537056e-14,-1.44602012906896485e-13,2.35559269867735566e-07,7.83356313149852213e-09,2.35689542631908278e-07,2.35689542631908291e+05,2.35559198813461990e-07,7.83356313149852213e-09,2.35689471616893250e-07,2.35689471616893250e+05
39,1.85936832826141869e-13,7.34789715180206930e-14,7.36605443307780661e-07,-3.59361621349307825e-07,8.19590222548056952e-07,8.19590222548056976e+05,4.86952103528892621e-07,5.45411012353724800e-07,7.31160216567356730e-07,7.31160216567356721e+05
40,2.02721934862229348e-13,-8.31249715910324607e-14,-1.33376465782930609e-06,-2.27224504101286584e-07,1.35298175920050478e-06,1.35298175920050475e+06,-1.33376454414246837e-06,-2.27224504101286584e-07,1.35298164712840345e-06,1.35298164712840342e+06
41,2.14871625003430448e-13,1.76119300407347486e-13,2.09241136417404050e-07,-2.94967179570448934e-07,3.61645550466102025e-07,3.61645550466102024e+05,-1.33719936457055155e-07,-9.01248540685628541e-07,9.11114882116353142e-07,9.11114882116353139e+05
42,2.91683927995013364e-13,2.23771834941970578e-13,-7.03656581890754751e-08,1.12702167598399683e-07,1.32864950396318560e-07,1.32864950396318571e+05,-7.03656368727934023e-08,1.12702153387544968e-07,1.32864927052830893e-07,1.32864927052830899e+05
43,-1.20700444394831145e-13,5.59662588464546453e-13,-6.00305725129146595e-08,-3.48400220673283911e-07,3.53534664330747249e-07,3.53534664330747270e+05,2.45534977239003638e-07,5.07311881392524811e-08,2.50721121937844833e-07,2.50721121937844844e+05
44,1.02192432693178624e-13,-2.36970370976930112e-13,-4.15209399307059357e-07,1.69432084362597379e-07,4.48448705704158483e-07,4.48448705704158521e+05,-4.15209285620221635e-07,1.69432070151742664e-07,4.48448595074710219e-07,4.48448595074710203e+05
45,2.92894657319719257e-13,6.73506448758477324e-13,-1.09638534695477574e-07,-3.99088719404971926e-07,4.13875604559806867e-07,4.13875604559806874e+05,-2.86763054191396805e-07,-1.74586205048399279e-07,3.35728752708971899e-07,3.35728752708971908e+05
46,-1.34461376163560370e-13,3.54845614988077432e-13,-7.62814664767574868e-08,-1.02715247862761316e-07,1.27942708482296241e-07,1.27942708482296250e+05,-7.62814238441933412e-08,-1.02715148386778310e-07,1.27942603202330110e-07,1.27942603202330109e+05
47,-1.01154608554358162e-13,7.19962729258250721e-13,2.57145046589357662e-07,1.04981154436245561e-06,1.08084522205313885e-06,1.08084522205313877e+06,1.82512076207785867e-06,2.98239513085718499e-07,1.84932759216150880e-06,1.84932759216150874e+06
48,-1.86106130506402686e-12,-3.07199999999999818e+02,1.22820733849948738e-06,-3.07200012207031250e+02,1.22686639132895995e-05,3.99370570094062716e-08,1.98301022464875132e-05,-3.07199981689453125e+02,2.69909086382148071e-05,8.78610307233555471e-08
49,-1.73304112743029622e-14,-6.82479151702497492e-13,-1.07292066786612850e-06,-3.17016611006692983e-06,3.34680557556288080e-06,3.34680557556288084e+06,5.42906127520836890e-06,9.83778954832814634e-06,1.12364061489210310e-05,1.12364061489210315e+07
50,1.43489235230657042e-13,-2.69539244127860434e-13,3.09462677705596434e-07,-5.42000407222076319e-07,6.24124354060808625e-07,6.24124354060808662e+05,3.09462649283887004e-07,-5.42000123004982015e-07,6.24124093149420242e-07,6.24124093149420223e+05
51,9.70681107177355236e-14,-1.00722221369429339e-13,9.62590860353884636e-08,7.18196986326802289e-08,1.20099444363330936e-07,1.20099444363330942e+05,-4.32094147129191697e-08,-2.82430931974886335e-08,5.16210086332392758e-08,5.16210086332392748e+04
52,4.28796883634805887e-14,8.60044098764942209e-15,3.83965186756540788e-07,7.47973047054983908e-07,8.40769229912282793e-07,8.40769229912282783e+05,3.83965129913121928e-07,7.47972876524727326e-07,8.40769052244118951e-07,8.40769052244118997e+05
53,-4.18744649017639087e-14,6.02517364401949735e-15,-3.46986666954762768e-07,3.50683819760888582e-08,3.48754224313412321e-07,3.48754224313412327e+05,-2.75643742497777566e-07,2.13886806932350737e-07,3.48893985754442081e-07,3.48893985754442110e+05
54,1.41540623955366588e-14,-6.15638335422885858e-14,-2.76543687505181879e-07,-5.04505578646785580e-07,5.75327937523056435e-07,5.75327937523056404e+05,-2.76543630661763018e-07,-5.04505351273110136e-07,5.75327710815898831e-07,5.75327710815898841e+05
55,-2.00121721673545013e-14,-4.70594533675164191e-14,8.79565078548694146e-08,7.19052536624076311e-07,7.24412154023098315e-07,7.24412154023098294e+05,1.37171696223958861e-07,8.29913744837540435e-07,8.41173574071375922e-07,8.41173574071375886e+05
56,-4.55553369537399128e-14,-4.46786281312865544e-14,1.23435313525988022e-06,3.52677290038627689e-07,1.28374805838681256e-06,1.28374805838681269e+06,1.23435302157304250e-06,3.52677261616918258e-07,1.28374794126616617e-06,1.28374794126616628e+06
57,1.10367762529934920e-13,-1.13089552656717710e-13,-8.66973323354613967e-07,6.44373585600988008e-08,8.69364781051640981e-07,8.69364781051640981e+05,1.34294532472267747e-06,-1.01666785212728428e-06,1.68437381253653481e-06,1.68437381253653485e+06
58,1.19752094867058007e-13,-1.01336989425322504e-13,-5.44516353784274543e-07,-2.70874153329714318e-07,6.08170158751184621e-07,6.08170158751184586e+05,-5.44516410627693404e-07,-2.70874210173133179e-07,6.08170234962726505e-07,6.08170234962726478e+05
59,1.57895137126389804e-13,1.86944497806023364e-13,-5.41119447916571517e-07,-1.13749557328901574e-07,5.52946138530763872e-07,5.52946138530763914e+05,-4.05865250741044292e-07,-1.73329652852771687e-08,4.06235360466854352e-07,4.06235360466854356e+05
60,4.62599382665877443e-14,-1.28709819277770606e-14,5.00271823966613738e-07,-1.42369060540659120e-07,5.20135364404467406e-07,5.20135364404467400e+05,5.00271653436357155e-07,-1.42368989486385544e-07,5.20135180937988969e-07,5.20135180937988975e+05
61,1.29963112756548081e-13,-8.36383608993229167e-14,6.46185185360081960e-07,-6.36726667835318949e-07,9.07180174409422425e-07,9.07180174409422441e+05,5.29348085365199950e-07,-4.09320421113079647e-07,6.69143031465461656e-07,6.69143031465461710e+05
62,6.07294192916905054e-13,1.43521638797712933e-13,-1.87614574542749324e-07,5.90781155551667325e-07,6.19856161243020731e-07,6.19856161243020790e+05,-1.87614404012492741e-07,5.90781041864829604e-07,6.19856001273517784e-07,6.19856001273517846e+05
63,3.03866091698915161e-13,7.06592966096239218e-13,-1.24264443002175540e-06,2.07936705010070000e-06,2.42238112714987965e-06,2.42238112714987947e+06,-1.72177965396258514e-06,1.86354782272246666e-06,2.53719019334678538e-06,2.53719019334678538e+06
64,-4.13940766795379473e-13,9.63602132199888769e-13,-3.49491342102928836e-15,-1.10135019326662587e-07,1.10135982929559594e-07,1.05016457412034710e+05,7.43366194202446304e-15,-1.10135012221235229e-07,1.10135975824173516e-07,1.05016450636933107e+05
65,-8.05003342433442509e-13,2.09088087738765201e-13,7.19588172160001704e-07,1.72872751136310399e-06,1.87251338625016052e-06,1.87251338625016063e+06,1.51942117554426659e-07,8.61413809616351500e-07,8.74711405487811929e-07,8.74711405487811891e+05
66,-5.16980956475524282e-13,-3.73579768294621449e-13,1.92106853091900120e-07,3.47775653608550783e-07,3.97307697790012555e-07,3.97307697790012578e+05,1.92106710983352968e-07,3.47775710451969644e-07,3.97307678834151902e-07,3.97307678834151884e+05
67,-8.21939716514149238e-15,-2.13708759656305321e-13,2.86214174138876842e-07,4.99521888741583098e-07,5.75709031559715974e-07,5.75709031559715979e+05,5.25335394740977790e-07,3.45604547646871652e-07,6.28824249433196045e-07,6.28824249433196033e+05
68,2.04509201205622896e-14,9.29722414639827922e-14,3.82561381684354274e-07,3.58201958761128481e-07,5.24081836895172220e-07,5.24081836895172251e+05,3.82561381684354274e-07,3.58201901917709620e-07,5.24081798043572357e-07,5.24081798043572344e+05
69,-3.11433819513360377e-13,2.87707838784263023e-14,-5.07355821355304215e-07,1.67412565588165307e-07,5.34262642275614062e-07,5.34262642275614082e+05,-5.76400083218686632e-08,4.85133398342441069e-07,4.88545515719156172e-07,4.88545515719156188e+05
70,-1.23814980936493981e-13,-2.33232635821929948e-13,-3.07832010548736434e-07,2.49658427264876082e-08,3.08842638634726725e-07,3.08842638634726754e+05,-3.07831982127027004e-07,2.49657006179404561e-08,3.08842598818360835e-07,3.08842598818360828e+05
71,2.34707657897439383e-14,-1.85385453176644439e-14,4.34727837728132727e-07,-1.77050833372049965e-06,1.82309845225578262e-06,1.82309845225578267e+06,1.00369334177230485e-06,-4.76421178063901607e-07,1.11102538154924231e-06,1.11102538154924242e+06
72,-1.12872957315548471e-13,1.68302016562533881e-14,1.27816906569933053e-06,-1.04844957604655065e-07,1.28246205312921540e-06,1.28246205312921549e+06,1.27816872463881737e-06,-1.04844836812389985e-07,1.28246170333524494e-06,1.28246170333524491e+06
73,-8.76495904711194287e-14,-7.89288548436146575e-14,1.72804845988139277e-08,8.83765096659772098e-08,9.00502059347591089e-08,9.00502059347591130e+04,1.71848830632370664e-06,-1.13691021397244185e-06,2.06052590747744501e-06,2.06052590747744497e+06
74,-6.97894631747794673e-14,-2.10866447964212571e-13,-1.69148151485387643e-07,-5.29704834661970381e-07,5.56055808360785906e-07,5.56055808360785944e+05,-1.69147895690002770e-07,-5.29704607288294937e-07,5.56055513951181412e-07,5.56055513951181434e+05
75,2.70306023167859959e-14,5.00677268386652416e-14,-4.12948111261357553e-07,-1.94998264646528696e-07,4.56673305175806662e-07,4.56673305175806687e+05,-6.07237666372384410e-07,1.52628381044905836e-08,6.07429476555126427e-07,6.07429476555126486e+05
76,5.34624810479614130e-14,3.32471758106588179e-15,3.23047288475208916e-07,-1.83355894023407018e-07,3.71455113225951729e-07,3.71455113225951733e+05,3.23047174788371194e-07,-1.83355766125714581e-07,3.71454951222492706e-07,3.71454951222492731e+05
77,-2.68503695024980071e-14,-8.13960997744795931e-14,1.09009852167218924e-06,2.91387749484783853e-08,1.09048792677409284e-06,1.09048792677409295e+06,1.38243228775536409e-06,6.04661465786193730e-07,1.50888524782604032e-06,1.50888524782604026e+06
78,1.20854238826813664e-13,6.91807647868441126e-14,-2.13866485410107998e-07,2.10545806567097316e-07,3.00114033005095668e-07,3.00114033005095669e+05,-2.13866456988398568e-07,2.10545721301969024e-07,3.00113952933321723e-07,3.00113952933321707e+05
79,3.16963281935815232e-14,1.97493244410677134e-14,1.39006237986905035e-06,8.98388918812997872e-07,1.65510602251586940e-06,1.65510602251586947e+06,1.77068602624785854e-06,-1.79586743342952104e-06,2.52199698665323861e-06,2.52199698665323853e+06
80,-4.23350622847803693e-13,-5.71128674491659677e-14,-2.01890679818461649e-06,-3.30364287037809845e-06,3.87169714569519874e-06,3.87169714569519879e+06,5.01523686580185313e-07,-1.21852610845962772e-06,1.31769957526464162e-06,1.31769957526464155e+06
81,2.73011495927335458e-14,1.54545639811673391e-14,6.45405748400662560e-07,3.54400725655068527e-07,7.36307278395782371e-07,7.36307278395782341e+05,7.99029749032342806e-06,-6.29035002930322662e-06,1.01692358234611027e-05,1.01692358234611023e+07
82,3.18587057730016276e-13,-2.96953003434217499e-13,-3.21244925771679846e-07,-1.56753188207403582e-08,3.21627444932267909e-07,3.21627444932267943e+05,-3.21244954193389276e-07,-1.56754680347148678e-08,3.21627480592415657e-07,3.21627480592415668e+05
83,1.47496060020479718e-13,4.14170465000451180e-13,8.62709725879540201e-09,-1.01142802577669499e-06,1.01146523093784806e-06,1.01146523093784810e+06,6.51012754815383232e-08,-5.79944867240556050e-07,5.83587770858754411e-07,5.83587770858754404e+05
84,-4.68503308744533847e-13,7.53497392127991089e-14,-3.48168271102622384e-07,-9.38938740091543877e-07,1.00141246143091028e-06,1.00141246143091028e+06,-3.48168271102622384e-07,-9.38938626404706156e-07,1.00141235483648694e-06,1.00141235483648698e+06
85,5.67078841380282623e-14,1.76365568993821887e-13,3.18015906941582216e-07,4.89141143589222338e-07,5.83432058440700580e-07,5.83432058440700639e+05,7.50099502511147875e-07,1.03308934740198310e-06,1.27668414805975741e-06,1.27668414805975743e+06
86,3.54605005345599104e-14,-5.86984384787884694e-15,2.79211690212832764e-07,6.51488733183214208e-07,7.08799495811388916e-07,7.08799495811388944e+05,2.79211462839157321e-07,6.51488676339795347e-07,7.08799353996657694e-07,7.08799353996657766e+05
87,-2.39380832081287699e-13,7.51670751379961572e-14,-2.06066317787190201e-07,-1.59038393121591071e-07,2.60300716605583742e-07,2.60300716605583759e+05,-3.10084686816480826e-07,-4.92898152515408583e-07,5.82323816612376883e-07,5.82323816612376948e+05
88,-7.92741720233881916e-14,-2.41780331181062337e-14,-1.17689808121212991e-06,2.70949698233380332e-07,1.20768483431745539e-06,1.20768483431745530e+06,-1.17689774015161674e-06,2.70949612968252040e-07,1.20768448282177753e-06,1.20768448282177746e+06
89,-2.39934771865300037e-14,-3.91183144205319688e-14,2.22688231588108465e-06,9.07062030819361098e-07,2.40453042284035626e-06,2.40453042284035636e+06,2.81274765256966930e-06,-1.21492314519855427e-06,3.06391704288791689e-06,3.06391704288791679e+06
90,-1.10126518682094491e-14,1.40618883409355036e-13,-3.74181865936407121e-07,6.19064735474239569e-07,7.23362311126041790e-07,7.23362311126041808e+05,-3.74181666984441108e-07,6.19064621787401848e-07,7.23362110916957970e-07,7.23362110916957958e+05
91,-5.62459735656095576e-14,6.30608510333150631e-16,-1.05804282668486849e-07,1.99573406689523836e-07,2.25885100736686821e-07,2.25885100736686814e+05,2.26923859258931770e-07,6.51979689791915007e-07,6.90341928689653940e-07,6.90341928689653985e+05
92,-5.15541779815649745e-14,-1.04024487510963915e-14,-1.51118484836842981e-07,4.82021604852889141e-08,1.58619765969118554e-07,1.58619765969118569e+05,-1.51118456415133551e-07,4.82021178527247685e-08,1.58619725936113876e-07,1.58619725936113886e+05
93,-4.29792388177233648e-14,5.33264493547993307e-14,-7.81997187004890293e-08,2.55654526881698985e-07,2.67346963947078566e-07,2.67346963947078562e+05,2.20458858279926062e-07,5.46226317510445369e-07,5.89037569963752719e-07,5.89037569963752758e+05
94,-8.50081905528564981e-14,1.32814117470671929e-13,-6.17426508142671082e-07,-1.95544856751439511e-07,6.47652090963066631e-07,6.47652090963066672e+05,-6.17426394455833361e-07,-1.95544544112635776e-07,6.47651888187261116e-07,6.47651888187261182e+05
95,-1.09670319732789746e-13,-1.68859642564192866e-14,-2.42210234091544407e-08,5.74386490370670799e-07,5.74896958054937468e-07,5.74896958054937422e+05,-1.66863162576191826e-06,1.53007647440972505e-06,2.26394902895579242e-06,2.26394902895579254e+06
96,-1.68496616546963428e-14,1.32195908954631037e-15,1.32210429297432031e-15,2.32565771085546658e-08,2.32565757866026766e-08,2.32565757866026761e+04,-1.46047792457838777e-15,2.32565735558409870e-08,2.32565722338869894e-08,2.32565722338869891e+04
97,5.13410716970082907e-14,1.24656173632276102e-13,1.26058034766174387e-06,2.33729110732383560e-06,2.65555866459987637e-06,2.65555866459987639e+06,4.85426596696925117e-07,-1.51116523738892283e-06,1.58721759137838613e-06,1.58721759137838613e+06
98,-1.29902893323132759e-13,8.91539328707817527e-14,-3.09093536543514347e-07,3.99421253405307652e-07,5.05050493001074065e-07,5.05050493001074065e+05,-3.09093394434967195e-07,3.99421168140179361e-07,5.05050338597680736e-07,5.05050338597680733e+05
99,-8.26707541516356694e-14,4.47502842971927354e-14,2.51020821906422498e-07,4.78602657949522836e-07,5.40436819522767125e-07,5.40436819522767095e+05,-1.23763214787686593e-07,3.69584626014329842e-07,3.89756431094489001e-07,3.89756431094489002e+05
100,-1.46239541133885123e-14,5.87014240327732714e-14,-9.27786487636694801e-08,2.96401452715144842e-07,3.10582776930898292e-07,3.10582776930898312e+05,-9.27787056070883409e-08,2.96401367450016551e-07,3.10582712539546233e-07,3.10582712539546250e+05
101,-1.20710480470127639e-13,1.75590015939374547e-13,-4.78568892958719516e-07,-2.41182647187088151e-07,5.35907850076782182e-07,5.35907850076782168e+05,1.21007232678493892e-07,7.26570192455255892e-07,7.36577741302137929e-07,7.36577741302137962e+05
102,-9.85754075469706887e-14,2.75004210779923832e-14,-3.02754756376089063e-07,-1.08061648518287257e-07,3.21461830773079548e-07,3.21461830773079535e+05,-3.02754727954379632e-07,-1.08061691150851402e-07,3.21461818336587969e-07,3.21461818336587981e+05
103,-3.50883096885744890e-14,9.07896378827626093e-14,2.27893934834355605e-07,1.01763831139578542e-07,2.49582692463084890e-07,2.49582692463084881e+05,3.32465958763350500e-07,-1.26649652543164848e-07,3.55772110421877987e-07,3.55772110421877995e+05
104,-1.87654417915791358e-14,1.52943494198054137e-13,-1.12331338186777430e-06,-5.30969401779657346e-09,1.12332591272480893e-06,1.12332591272480902e+06,-1.12331315449409885e-06,-5.30951682620184329e-09,1.12332568451612100e-06,1.12332568451612093e+06
105,-1.50086174401584514e-13,1.89543548834359712e-13,9.70237351793912239e-07,1.65214646585809533e-06,1.91597184958300834e-06,1.91597184958300833e+06,7.67515484767500311e-06,-3.28553255712904502e-06,8.34881606391686821e-06,8.34881606391686853e+06
106,-1.59421174805416704e-13,1.96148836526039826e-13,6.98262738296762109e-07,-3.47659920407750178e-07,7.80024763051526059e-07,7.80024763051526039e+05,6.98262567766505526e-07,-3.47659693034074735e-07,7.80024509054844448e-07,7.80024509054844500e+05
107,-7.16100571313851810e-14,2.01870552932238537e-13,1.10287044208234875e-06,7.27904989616945386e-07,1.32142678571166864e-06,1.32142678571166866e+06,9.19877209071273683e-07,3.67700266679094057e-07,9.90645016730960548e-07,9.90645016730960575e+05
108,-1.29668695762332314e-13,3.24920041807389170e-13,-4.77110262409041752e-08,6.37794300928362645e-07,6.39576020097866533e-07,6.39576020097866538e+05,-4.77108557106475928e-08,6.37794187241524924e-07,6.39575894006649627e-07,6.39575894006649614e+05
109,-2.84187665108876597e-13,2.91795546177590700e-13,9.46887041664012941e-07,3.81617155653657392e-08,9.47656004108390373e-07,9.47656004108390422e+05,2.28597718887613155e-06,4.39180394096183591e-06,4.95112434707364976e-06,4.95112434707364999e+06
