index,ref_real,ref_imag,lut_real,lut_imag,lut_abs_err,lut_rel_err,fast_real,fast_imag,fast_abs_err,fast_rel_err
224,1.24443164052140958e-12,1.15695685983029876e-12,4.94019332109019160e-06,1.13707937998697162e-05,1.23975974721879505e-05,7.29629121047199145e+06,4.25291545980144292e-07,3.50719274138100445e-05,3.50745047464214271e-05,2.06422092076367997e+07
225,1.06509703752666807e-13,4.11096366170363066e-14,1.50555481574559877e-14,-8.80003264269041408e-14,1.58218978421808471e-13,1.58218978421808487e-01,1.50555549337195657e-14,-8.80003128743769847e-14,1.58218963445831743e-13,1.58218963445831751e-01
226,7.31771316275902359e-14,4.61981830309914359e-14,2.79131660954655761e-15,-1.96208033273383847e-14,9.63654602074429474e-14,9.63654602074429517e-02,2.79132084471129388e-15,-1.96208033273383847e-14,9.63654571140574488e-14,9.63654571140574456e-02
227,4.93617877241182742e-14,-5.42147077864768870e-14,-3.25511034684859701e-14,-4.92286400988369011e-14,8.20645027677445281e-14,8.20645027677445321e-02,-3.25510966922223921e-14,-4.92286333225733230e-14,8.20644964157118035e-14,8.20644964157117990e-02
228,9.67476490285999107e-14,-6.03502117572273269e-14,2.45896612262579833e-14,-5.86693237394908529e-14,7.21775629140461875e-14,7.21775629140461866e-02,2.45896595321920888e-14,-5.86693169632272749e-14,7.21775647654601714e-14,7.21775647654601671e-02
229,4.60884628931799170e-14,-4.57957173906423922e-14,3.72049633668488505e-14,-2.23726219435215271e-14,2.50511070445850464e-14,2.50511070445850470e-02,3.72049599787170615e-14,-2.23726219435215271e-14,2.50511082460677639e-14,2.50511082460677659e-02
230,4.16158950786775766e-14,-4.13630143487866451e-14,1.37200465561131829e-14,-2.99633398875929352e-14,3.01352110099639087e-14,3.01352110099639102e-02,1.37200448620472884e-14,-2.99633364994611462e-14,3.01352138598197849e-14,3.01352138598197858e-02
231,4.90013555400789728e-14,5.76246970878257825e-14,3.26909113386279759e-14,2.48680165815164805e-14,3.65927685183981440e-14,3.65927685183981416e-02,3.26909113386279759e-14,2.48680267459118476e-14,3.65927594195555340e-14,3.65927594195555317e-02
232,3.23043314399173603e-14,-3.90684679548374063e-14,1.56175748467499501e-14,-2.48169947049056705e-14,2.19443007496966257e-14,2.19443007496966276e-02,1.56175782348817391e-14,-2.48169947049056705e-14,2.19442981733134114e-14,2.19442981733134132e-02
233,8.09348428786686562e-14,3.67762106786433702e-14,9.95832919164357788e-16,2.79105995856353956e-14,8.04291263993224857e-14,8.04291263993224814e-02,9.95829531032568771e-16,2.79106097500307626e-14,8.04291286463987443e-14,8.04291286463987426e-02
234,6.92423043785314899e-14,-1.11349183618274028e-15,2.56515593271763875e-14,-2.90891815572357632e-14,5.17956780967376779e-14,5.17956780967376781e-02,2.56515627153081766e-14,-2.90891849453675522e-14,5.17956770753039107e-14,5.17956770753039142e-02
235,7.41162590893687034e-14,-4.11462443021187457e-14,3.35105885098177514e-14,-6.18234948640810494e-16,5.73702015454940164e-14,5.73702015454940206e-02,3.35105851216859624e-14,-6.18233254574915986e-16,5.73702051402954477e-14,5.73702051402954494e-02
236,7.88512757244655117e-14,5.41488228649320740e-14,1.18955570694852068e-14,3.85095770647370800e-14,6.87579396855649976e-14,6.87579396855649977e-02,1.18955579165181541e-14,3.85095770647370800e-14,6.87579388607337138e-14,6.87579388607337111e-02
237,-1.67033082522860589e-14,3.07142712977674039e-14,-2.88203231353818812e-14,1.43038148870972687e-14,2.03991453076757675e-14,2.03991453076757673e-02,-2.88203197472500922e-14,1.43038182752290577e-14,2.03991405694952855e-14,2.03991405694952874e-02
238,6.69388626661084746e-14,-6.55697820587664455e-14,-8.82979331469878337e-16,-2.58408711908877237e-14,7.86014542530374262e-14,7.86014542530374255e-02,-8.82982719601667354e-16,-2.58408711908877237e-14,7.86014571765118405e-14,7.86014571765118464e-02
239,1.37314853768864961e-13,1.07242502950370239e-13,5.65113209591121268e-14,4.46572541044822774e-14,1.02206283014492417e-13,1.02206283014492416e-01,5.65113243472439158e-14,4.46572439400869103e-14,1.02206286559952012e-13,1.02206286559952009e-01
240,1.97048470558079573e-14,-2.71594341887680963e-14,-3.18655827636141198e-15,-1.45770101176410927e-14,2.61215205068033613e-14,2.61215205068033619e-02,-3.18655827636141198e-15,-1.45770101176410927e-14,2.61215205068033613e-14,2.61215205068033619e-02
241,5.03195690811890681e-14,1.36705021206342737e-14,-4.87065493189400844e-14,2.78595268870477503e-14,1.00037495716447701e-13,1.00037495716447697e-01,-4.87065527070718735e-14,2.78595133345205942e-14,1.00037497148075817e-13,1.00037497148075818e-01
242,2.97494495734777240e-14,3.92566797942636303e-14,-9.12386197816179509e-15,1.25359605644215569e-15,5.43633031058148798e-14,5.43633031058148794e-02,-9.12386113112884783e-15,1.25359690347510294e-15,5.43633019080061400e-14,5.43633019080061383e-02
243,2.81491567997082183e-14,-5.93758386403285195e-14,-1.02941760611640135e-14,-6.30659990240789101e-15,6.55304047116621591e-14,6.55304047116621602e-02,-1.02941819903946442e-14,-6.30659736130904924e-15,6.55304102479254407e-14,6.55304102479254413e-02
244,1.76472428987139942e-13,-3.24927142141661427e-14,5.99077350362875807e-15,-5.35576459212688122e-14,1.71778130750755058e-13,1.71778130750755070e-01,5.99077350362875807e-15,-5.35576459212688122e-14,1.71778130750755058e-13,1.71778130750755070e-01
245,6.79589202553145420e-14,5.07100931204075459e-14,3.86936712054933296e-14,-1.77928113594735121e-14,7.44922997639874797e-14,7.44922997639874823e-02,3.86936745936251186e-14,-1.77928113594735121e-14,7.44922984329168142e-14,7.44922984329168120e-02
246,2.40432829188408667e-13,-1.44450498357198645e-13,3.39798583151237898e-14,9.37412972088933968e-15,2.57458434287493288e-13,2.57458434287493321e-01,3.39798583151237898e-14,9.37413141495523419e-15,2.57458435299653024e-13,2.57458435299653010e-01
247,6.41846522120668954e-13,2.29176767407861077e-13,6.17061198145141265e-14,-1.01824566505859075e-14,6.27579257568164825e-13,6.27579257568164794e-01,6.17061198145141265e-14,-1.01824600387176965e-14,6.27579258860400979e-13,6.27579258860401001e-01
248,2.64303513342799670e-14,8.83413594012555551e-13,2.06418727461332371e-14,1.39340158877322706e-13,7.44095950370858344e-13,7.44095950370858406e-01,2.06418744401991316e-14,1.39340158877322706e-13,7.44095950357679899e-13,7.44095950357679947e-01
249,-6.13387765533231720e-13,2.61725661430745321e-13,-7.07069832913721774e-14,1.16460279394876680e-14,5.97530128530568969e-13,5.97530128530568971e-01,-7.07069832913721774e-14,1.16460228572899845e-14,5.97530130657581621e-13,5.97530130657581648e-01
250,-1.81778495620907505e-13,-1.93021798254301656e-13,-1.74816182309158602e-14,-2.52013985851604061e-14,2.34855594919968319e-13,2.34855594919968325e-01,-1.74816182309158602e-14,-2.52013935029627226e-14,2.34855598551546471e-13,2.34855598551546474e-01
251,1.29678725948595853e-14,8.02896863310660122e-14,3.30522318770041373e-14,2.34432953057734858e-14,6.02900792865188052e-14,6.02900792865188051e-02,3.30522318770041373e-14,2.34432936117075913e-14,6.02900808838219356e-14,6.02900808838219351e-02
252,-1.72186081610497045e-13,7.43465796133736825e-14,-2.68005120862817997e-14,3.54691861818856591e-14,1.50493905344725294e-13,1.50493905344725287e-01,-2.68005103922159052e-14,3.54691929581492371e-14,1.50493905230762485e-13,1.50493905230762476e-01
253,-3.06044709020773831e-14,-6.23078512196096530e-14,-3.94449013382813796e-14,6.13742794108342038e-15,6.90138352048527108e-14,6.90138352048527137e-02,-3.94449013382813796e-14,6.13742794108342038e-15,6.90138352048527108e-14,6.90138352048527137e-02
254,-6.14802263182641942e-14,1.60371495252629478e-15,-1.73033618412320872e-14,5.12325082938037621e-15,4.43168420333683569e-14,4.43168420333683588e-02,-1.73033618412320872e-14,5.12325082938037621e-15,4.43168420333683569e-14,4.43168420333683588e-02
255,-1.68553667945703696e-13,3.75938871980001190e-15,-1.61952411523820158e-14,-4.23907802848781656e-15,1.52568232883714768e-13,1.52568232883714766e-01,-1.61952326820525433e-14,-4.23907464035602755e-15,1.52568241164771695e-13,1.52568241164771690e-01
256,-4.96291443972977649e-15,-1.28785870856516947e-13,-1.38446925364993367e-14,0.00000000000000000e+00,1.29091775549148440e-13,1.29091775549148441e-01,-1.38446925364993367e-14,0.00000000000000000e+00,1.29091775549148440e-13,1.29091775549148441e-01
257,4.07495401063802004e-14,6.51811668867337650e-14,-1.61952411523820158e-14,4.23907802848781656e-15,8.34065123777191772e-14,8.34065123777191775e-02,-1.61952411523820158e-14,4.23907464035602755e-15,8.34065148533032218e-14,8.34065148533032208e-02
258,-1.76893461947648280e-14,-6.92304134380447737e-14,-1.73033618412320872e-14,-5.12325082938037621e-15,6.41083245893613299e-14,6.41083245893613318e-02,-1.73033618412320872e-14,-5.12324913531448170e-15,6.41083262833965156e-14,6.41083262833965217e-02
259,-3.70911144977981134e-14,-1.64525810667343551e-14,-3.94449013382813796e-14,-6.13742794108342038e-15,1.05802975617918431e-14,1.05802975617918429e-02,-3.94449013382813796e-14,-6.13742794108342038e-15,1.05802975617918431e-14,1.05802975617918429e-02
260,-2.37398684140991217e-14,-2.77049983083131147e-16,-2.68005120862817997e-14,-3.54691861818856591e-14,3.53249768566539784e-14,3.53249768566539779e-02,-2.68005103922159052e-14,-3.54691895700174481e-14,3.53249800852665750e-14,3.53249800852665774e-02
261,4.76141588499237953e-14,-4.80490558397432358e-14,3.30522318770041373e-14,-2.34432953057734858e-14,2.85918374474203460e-14,2.85918374474203457e-02,3.30522284888723483e-14,-2.34432953057734858e-14,2.85918391730083587e-14,2.85918391730083585e-02
262,2.21120891596742218e-14,1.03725280443111470e-14,-1.74816182309158602e-14,2.52013985851604061e-14,4.22795111898060463e-14,4.22795111898060447e-02,-1.74816165368499657e-14,2.52013985851604061e-14,4.22795096033556035e-14,4.22795096033556014e-02
263,4.84000838345617932e-15,3.30923484260763661e-14,-7.07069832913721774e-14,-1.16460279394876680e-14,8.78001723856134705e-14,8.78001723856134675e-02,-7.07069832913721774e-14,-1.16460194691581954e-14,8.78001680695768346e-14,8.78001680695768422e-02
264,3.96727178108756840e-14,-3.22208142361533555e-14,2.06418727461332371e-14,-1.39340158877322706e-13,1.08796723573055500e-13,1.08796723573055504e-01,2.06418693580014481e-14,-1.39340158877322706e-13,1.08796724165711363e-13,1.08796724165711359e-01
265,-4.07120431886234604e-14,6.55490628153516629e-14,6.17061198145141265e-14,1.01824566505859075e-14,1.16425689566957414e-13,1.16425689566957410e-01,6.17061198145141265e-14,1.01824549565200130e-14,1.16425690372575846e-13,1.16425690372575844e-01
266,-1.21103638276984864e-14,-5.11516822615005635e-14,3.39798583151237898e-14,-9.37412972088933968e-15,6.22066915488859249e-14,6.22066915488859243e-02,3.39798549269920008e-14,-9.37413141495523419e-15,6.22066879008270551e-14,6.22066879008270554e-02
267,5.92700623737868945e-14,1.60274744735153228e-14,3.86936712054933296e-14,1.77928113594735121e-14,2.06519802399565045e-14,2.06519802399565064e-02,3.86936745936251186e-14,1.77928079713417231e-14,2.06519765746075454e-14,2.06519765746075445e-02
268,-2.79747536709176825e-14,6.72426096372449849e-14,5.99077350362875807e-15,5.35576459212688122e-14,3.66187829966048603e-14,3.66187829966048636e-02,5.99077265659581082e-15,5.35576459212688122e-14,3.66187822109446540e-14,3.66187822109446531e-02
269,-1.68621464568011078e-14,-1.92653136244773165e-14,-1.02941760611640135e-14,6.30659990240789101e-15,2.64019127440505698e-14,2.64019127440505708e-02,-1.02941845314934860e-14,6.30660159647378551e-15,2.64019122777082418e-14,2.64019122777082414e-02
270,1.30905070278459707e-14,-3.51922875376560744e-15,-9.12386197816179509e-15,-1.25359605644215569e-15,2.23296055015367354e-14,2.23296055015367347e-02,-9.12386451926063685e-15,-1.25359266831036667e-15,2.23296083732925452e-14,2.23296083732925470e-02
271,-5.92072153041386425e-14,-6.57622261541775364e-15,-4.87065493189400844e-14,-2.78595268870477503e-14,2.37327416631852646e-14,2.37327416631852653e-02,-4.87065527070718735e-14,-2.78595099463888052e-14,2.37327249718634254e-14,2.37327249718634267e-02
272,1.31981397766356664e-14,2.73224069035202156e-15,-3.18655827636141198e-15,1.45770101176410927e-14,2.02177370908202291e-14,2.02177370908202293e-02,-3.18655827636141198e-15,1.45770101176410927e-14,2.02177370908202291e-14,2.02177370908202293e-02
273,4.18491840148592568e-14,2.50475801321119603e-15,5.65113209591121268e-14,-4.46572541044822774e-14,4.93885983478119268e-14,4.93885983478119309e-02,5.65113243472439158e-14,-4.46572473282186994e-14,4.93885928828874699e-14,4.93885928828874735e-02
274,-2.35907220696177571e-14,-1.75567622761494490e-14,-8.82979331469878337e-16,2.58408711908877237e-14,4.89795484952772152e-14,4.89795484952772128e-02,-8.82980178502825591e-16,2.58408728849536182e-14,4.89795496035815442e-14,4.89795496035815431e-02
275,-8.18972847949272707e-15,-2.13597279446066148e-14,-2.88203231353818812e-14,-1.43038148870972687e-14,2.18038378486617110e-14,2.18038378486617099e-02,-2.88203231353818812e-14,-1.43038182752290577e-14,2.18038367522327993e-14,2.18038367522328004e-02
276,2.87516399724937064e-15,-2.34887081969929460e-14,1.18955570694852068e-14,-3.85095770647370800e-14,1.75212440402959183e-14,1.75212440402959177e-02,1.18955570694852068e-14,-3.85095770647370800e-14,1.75212440402959183e-14,1.75212440402959177e-02
277,3.32561124333495439e-14,-4.13781522475489453e-14,3.35105885098177514e-14,6.18234948640810494e-16,4.19971581848794342e-14,4.19971581848794379e-02,3.35105918979495404e-14,6.18234948640810494e-16,4.19971582054094951e-14,4.19971582054094947e-02
278,4.77690442928289511e-14,2.89437394802785655e-14,2.56515593271763875e-14,2.90891815572357632e-14,2.21179631657984452e-14,2.21179631657984453e-02,2.56515593271763875e-14,2.90891815572357632e-14,2.21179631657984452e-14,2.21179631657984453e-02
279,-1.59928904427163385e-15,-2.81946069575566151e-14,9.95832919164357788e-16,-2.79105995856353956e-14,2.61061643916019885e-15,2.61061643916019872e-03,9.95829531032568771e-16,-2.79106097500307626e-14,2.61061196537735129e-15,2.61061196537735150e-03
280,2.86667416626192854e-14,3.72669932056320381e-16,1.56175748467499501e-14,2.48169947049056705e-14,2.77093083311172157e-14,2.77093083311172154e-02,1.56175731526840555e-14,2.48169947049056705e-14,2.77093091289050666e-14,2.77093091289050686e-02
281,3.19385019291960220e-14,-1.33227921692980188e-14,3.26909113386279759e-14,-2.48680165815164805e-14,1.15697159277091532e-14,1.15697159277091538e-02,3.26909113386279759e-14,-2.48680233577800586e-14,1.15697226896283101e-14,1.15697226896283104e-02
282,-1.85450110726901902e-15,5.81658093570194911e-15,1.37200465561131829e-14,2.99633398875929352e-14,2.87338215836266942e-14,2.87338215836266953e-02,1.37200457090802357e-14,2.99633364994611462e-14,2.87338182772598205e-14,2.87338182772598205e-02
283,6.64118307877459007e-14,-1.17617841891607633e-14,3.72049633668488505e-14,2.23726219435215271e-14,4.49243674031449885e-14,4.49243674031449894e-02,3.72049633668488505e-14,2.23726168613238435e-14,4.49243635415926908e-14,4.49243635415926892e-02
284,2.15023072176130846e-14,5.84687064160403649e-14,2.45896612262579833e-14,5.86693237394908529e-14,3.09386523384005261e-15,3.09386523384005269e-03,2.45896595321920888e-14,5.86693169632272749e-14,3.09386310394932758e-15,3.09386310394932753e-03
285,-3.50895840110296680e-14,-1.08042994072700326e-15,-3.25511034684859701e-14,4.92286400988369011e-14,5.03730722877870478e-14,5.03730722877870490e-02,-3.25510966922223921e-14,4.92286367107051120e-14,5.03730692454409066e-14,5.03730692454409101e-02
286,3.57436361684801501e-14,-2.86722484824702058e-14,2.79131660954655761e-15,1.96208033273383847e-14,5.84642986566924799e-14,5.84642986566924830e-02,2.79132169174424113e-15,1.96208033273383847e-14,5.84642957922059917e-14,5.84642957922059947e-02
287,-4.66534401675618765e-16,1.47130060078635134e-14,1.50555481574559877e-14,8.80003264269041408e-14,7.49130588160410616e-14,7.49130588160410588e-02,1.50555566277854602e-14,8.80003128743769847e-14,7.49130473126903833e-14,7.49130473126903840e-02
288,-1.62783260302752580e-13,-1.94858746168897115e-13,6.42861414235085249e-06,-3.88799571737763472e-06,7.51289498577624684e-06,7.51289498577624746e+06,-2.53768539550947025e-05,-2.92845015792408958e-06,2.55452642887586705e-05,2.55452642887586728e+07
289,4.32065494801385390e-14,-1.62372959084528905e-15,1.50555481574559877e-14,-8.80003264269041408e-14,9.08481995223280562e-14,9.08481995223280603e-02,1.50555549337195657e-14,-8.80003128743769847e-14,9.08481845371133380e-14,9.08481845371133384e-02
290,-1.55233251811851127e-14,1.02684888875185693e-14,2.79131660954655761e-15,-1.96208033273383847e-14,3.50541851000408191e-14,3.50541851000408175e-02,2.79132084471129388e-15,-1.96208033273383847e-14,3.50541873127732293e-14,3.50541873127732315e-02
291,-7.36394916072156341e-15,-4.60185939916683444e-14,-3.25511034684859701e-14,-4.92286400988369011e-14,2.53908869111199640e-14,2.53908869111199656e-02,-3.25510966922223921e-14,-4.92286333225733230e-14,2.53908793325387822e-14,2.53908793325387828e-02
292,3.38201127523168481e-14,-2.73291009657412600e-14,2.45896612262579833e-14,-5.86693237394908529e-14,3.26712534023899231e-14,3.26712534023899243e-02,2.45896595321920888e-14,-5.86693169632272749e-14,3.26712473808085578e-14,3.26712473808085588e-02
293,1.57963270891385794e-14,-3.43349176796855050e-14,3.72049633668488505e-14,-2.23726219435215271e-14,2.45239928753606363e-14,2.45239928753606361e-02,3.72049599787170615e-14,-2.23726219435215271e-14,2.45239899176334744e-14,2.45239899176334757e-02
294,3.82502253242244811e-14,-1.82084690937765312e-14,1.37200465561131829e-14,-2.99633398875929352e-14,2.72012252991444524e-14,2.72012252991444513e-02,1.37200448620472884e-14,-2.99633364994611462e-14,2.72012253626965543e-14,2.72012253626965558e-02
295,2.09716173091321381e-15,4.33796512871928023e-14,3.26909113386279759e-14,2.48680165815164805e-14,3.57583295825734456e-14,3.57583295825734462e-02,3.26909113386279759e-14,2.48680267459118476e-14,3.57583243205956555e-14,3.57583243205956552e-02
296,5.62661959966402097e-15,-1.02989935979726020e-13,1.56175748467499501e-14,-2.48169947049056705e-14,7.88088061976945835e-14,7.88088061976945919e-02,1.56175782348817391e-14,-2.48169947049056705e-14,7.88088066272237297e-14,7.88088066272237264e-02
297,9.51122248775460003e-14,3.02520826944077250e-14,9.95832919164357788e-16,2.79105995856353956e-14,9.41455138517624286e-14,9.41455138517624246e-02,9.95829531032568771e-16,2.79106097500307626e-14,9.41455169860491156e-14,9.41455169860491159e-02
298,4.30457825671000123e-14,1.08485467776737112e-14,2.56515593271763875e-14,-2.90891815572357632e-14,4.35612344484557792e-14,4.35612344484557767e-02,2.56515627153081766e-14,-2.90891849453675522e-14,4.35612362018582448e-14,4.35612362018582486e-02
299,5.87175863321831114e-14,-4.79780294553021685e-14,3.35105885098177514e-14,-6.18234948640810494e-16,5.36501898871748929e-14,5.36501898871748970e-02,3.35105851216859624e-14,-6.18233254574915986e-16,5.36501929744938050e-14,5.36501929744938044e-02
300,8.39217806934040454e-14,7.66848573930456901e-14,1.18955570694852068e-14,3.85095770647370800e-14,8.15176601581995238e-14,8.15176601581995286e-02,1.18955579165181541e-14,3.85095770647370800e-14,8.15176594097901057e-14,8.15176594097901108e-02
301,-2.75461580073885066e-14,2.82594398527232575e-14,-2.88203231353818812e-14,1.43038148870972687e-14,1.40136706452876844e-14,1.40136706452876850e-02,-2.88203197472500922e-14,1.43038182752290577e-14,1.40136669631309851e-14,1.40136669631309857e-02
302,6.85292650987618251e-14,-8.76744610710706170e-14,-8.82979331469878337e-16,-2.58408711908877237e-14,9.29594132636006237e-14,9.29594132636006321e-02,-8.82982719601667354e-16,-2.58408711908877237e-14,9.29594157934986377e-14,9.29594157934986454e-02
303,1.41504841984367026e-13,1.43298025356243376e-13,5.65113209591121268e-14,4.46572541044822774e-14,1.30207144079780461e-13,1.30207144079780457e-01,5.65113243472439158e-14,4.46572439400869103e-14,1.30207149568377826e-13,1.30207149568377839e-01
304,1.13685266037206688e-15,-2.98942268819793928e-14,-3.18655827636141198e-15,-1.45770101176410927e-14,1.59156844506792399e-14,1.59156844506792398e-02,-3.18655827636141198e-15,-1.45770101176410927e-14,1.59156844506792399e-14,1.59156844506792398e-02
305,1.12264623998669185e-14,5.72258986720184816e-14,-4.87065493189400844e-14,2.78595268870477503e-14,6.67409146288825020e-14,6.67409146288825000e-02,-4.87065527070718735e-14,2.78595133345205942e-14,6.67409236345959170e-14,6.67409236345959250e-02
306,6.24570033362539374e-15,2.47456721513177827e-14,-9.12386197816179509e-15,1.25359605644215569e-15,2.80731381377881606e-14,2.80731381377881603e-02,-9.12386113112884783e-15,1.25359690347510294e-15,2.80731369652406529e-14,2.80731369652406533e-02
307,2.40896744796729730e-14,-6.20308842275275856e-14,-1.02941760611640135e-14,-6.30659990240789101e-15,6.54785846026118347e-14,6.54785846026118418e-02,-1.02941819903946442e-14,-6.30659736130904924e-15,6.54785898786987176e-14,6.54785898786987147e-02
308,1.56187303505708789e-13,-2.24325219126857313e-14,5.99077350362875807e-15,-5.35576459212688122e-14,1.53387649337276840e-13,1.53387649337276832e-01,5.99077350362875807e-15,-5.35576459212688122e-14,1.53387649337276840e-13,1.53387649337276832e-01
309,4.75503990381019383e-14,3.55489582953947803e-14,3.86936712054933296e-14,-1.77928113594735121e-14,5.40720446979206807e-14,5.40720446979206792e-02,3.86936745936251186e-14,-1.77928113594735121e-14,5.40720441429619058e-14,5.40720441429619059e-02
310,2.21804730337936872e-13,-1.40195540220592841e-13,3.39798583151237898e-14,9.37412972088933968e-15,2.40102621220156648e-13,2.40102621220156659e-01,3.39798583151237898e-14,9.37413141495523419e-15,2.40102622275459072e-13,2.40102622275459088e-01
311,5.92273720318546473e-13,2.34882523154253595e-13,6.17061198145141265e-14,-1.01824566505859075e-14,5.84430340614989680e-13,5.84430340614989663e-01,6.17061198145141265e-14,-1.01824600387176965e-14,5.84430342035710652e-13,5.84430342035710648e-01
312,1.25482865793268019e-14,8.54883028651655071e-13,2.06418727461332371e-14,1.39340158877322706e-13,7.15588642043686044e-13,7.15588642043686107e-01,2.06418744401991316e-14,1.39340158877322706e-13,7.15588642062846605e-13,7.15588642062846669e-01
313,-5.89970343779309937e-13,2.58382435654573129e-13,-7.07069832913721774e-14,1.16460279394876680e-14,5.74902854782763182e-13,5.74902854782763151e-01,-7.07069832913721774e-14,1.16460228572899845e-14,5.74902856963937180e-13,5.74902856963937170e-01
314,-1.99765810544790320e-13,-1.82404764893531550e-13,-1.74816182309158602e-14,-2.52013985851604061e-14,2.40708174240521978e-13,2.40708174240521988e-01,-1.74816182309158602e-14,-2.52013935029627226e-14,2.40708177559638964e-13,2.40708177559638969e-01
315,1.21197644462024452e-14,6.77499859160546015e-14,3.30522318770041373e-14,2.34432953057734858e-14,4.90025614185294013e-14,4.90025614185294056e-02,3.30522318770041373e-14,2.34432936117075913e-14,4.90025629502545121e-14,4.90025629502545135e-02
316,-1.72070958915253093e-13,7.39130004790405307e-14,-2.68005120862817997e-14,3.54691861818856591e-14,1.50271186791091477e-13,1.50271186791091471e-01,-2.68005103922159052e-14,3.54691929581492371e-14,1.50271186695213600e-13,1.50271186695213610e-01
317,-6.63596296769224686e-14,-6.01419663053728741e-14,-3.94449013382813796e-14,6.13742794108342038e-15,7.15357302557262917e-14,7.15357302557262931e-02,-3.94449013382813796e-14,6.13742794108342038e-15,7.15357302557262917e-14,7.15357302557262931e-02
318,-5.20939089136415842e-14,1.70824908695657379e-14,-1.73033618412320872e-14,5.12325082938037621e-15,3.67886611326956765e-14,3.67886611326956742e-02,-1.73033618412320872e-14,5.12325082938037621e-15,3.67886611326956765e-14,3.67886611326956742e-02
319,-1.45114662270142936e-13,1.16208102125687389e-14,-1.61952411523820158e-14,-4.23907802848781656e-15,1.29891313013447440e-13,1.29891313013447446e-01,-1.61952326820525433e-14,-4.23907464035602755e-15,1.29891321006704028e-13,1.29891321006704030e-01
320,-3.16765906789406660e-14,-8.26618513876322254e-14,-1.38446925364993367e-14,0.00000000000000000e+00,8.45633387833841279e-14,8.45633387833841232e-02,-1.38446925364993367e-14,0.00000000000000000e+00,8.45633387833841279e-14,8.45633387833841232e-02
321,1.18933136424227213e-14,5.13588871988840016e-14,-1.61952411523820158e-14,4.23907802848781656e-15,5.48565704972093649e-14,5.48565704972093643e-02,-1.61952411523820158e-14,4.23907464035602755e-15,5.48565734074920054e-14,5.48565734074920042e-02
322,-5.15902193432753624e-14,-3.60411324077881412e-14,-1.73033618412320872e-14,-5.12325082938037621e-15,4.61682141593311723e-14,4.61682141593311723e-02,-1.73033618412320872e-14,-5.12324913531448170e-15,4.61682152938114713e-14,4.61682152938114737e-02
323,-3.88609663122755883e-14,-2.61943126333259083e-14,-3.94449013382813796e-14,-6.13742794108342038e-15,2.00653832176838204e-14,2.00653832176838215e-02,-3.94449013382813796e-14,-6.13742794108342038e-15,2.00653832176838204e-14,2.00653832176838215e-02
324,-3.21430042663927027e-14,-1.76836770493544238e-15,-2.68005120862817997e-14,-3.54691861818856591e-14,3.41216557146762009e-14,3.41216557146762009e-02,-2.68005103922159052e-14,-3.54691895700174481e-14,3.41216593262638097e-14,3.41216593262638132e-02
325,1.08890101447095846e-14,-3.94584014529707418e-14,3.30522318770041373e-14,-2.34432953057734858e-14,2.73439576956381521e-14,2.73439576956381533e-02,3.30522284888723483e-14,-2.34432953057734858e-14,2.73439549494404385e-14,2.73439549494404396e-02
326,2.04509184265359833e-14,5.77254872068341912e-15,-1.74816182309158602e-14,2.52013985851604061e-14,4.26187463955160870e-14,4.26187463955160911e-02,-1.74816165368499657e-14,2.52013985851604061e-14,4.26187448877238171e-14,4.26187448877238181e-02
327,-2.54250433274095414e-14,3.32823805697266599e-14,-7.07069832913721774e-14,-1.16460279394876680e-14,6.37888389772910039e-14,6.37888389772909986e-02,-7.07069832913721774e-14,-1.16460194691581954e-14,6.37888330113820644e-14,6.37888330113820651e-02
328,4.97305871130036130e-15,-9.23816229399427172e-14,2.06418727461332371e-14,-1.39340158877322706e-13,4.95036951210753951e-14,4.95036951210753931e-02,2.06418693580014481e-14,-1.39340158877322706e-13,4.95036940486705607e-14,4.95036940486705615e-02
329,2.31099839741537536e-14,4.36311919094935270e-14,6.17061198145141265e-14,1.01824566505859075e-14,5.10732766936686818e-14,5.10732766936686858e-02,6.17061198145141265e-14,1.01824549565200130e-14,5.10732778031405250e-14,5.10732778031405266e-02
330,-7.27453097683657638e-15,-1.73527716616956118e-14,3.39798583151237898e-14,-9.37412972088933968e-15,4.20188453324482378e-14,4.20188453324482417e-02,3.39798549269920008e-14,-9.37413141495523419e-15,4.20188416842839193e-14,4.20188416842839224e-02
331,2.95328261790974427e-14,-2.23174303807710754e-14,3.86936712054933296e-14,1.77928113594735121e-14,4.11430744361490499e-14,4.11430744361490491e-02,3.86936745936251186e-14,1.77928079713417231e-14,4.11430718874667241e-14,4.11430718874667284e-02
332,2.52942433577941193e-14,8.83680625253378699e-14,5.99077350362875807e-15,5.35576459212688122e-14,3.98043848408629169e-14,3.98043848408629192e-02,5.99077265659581082e-15,5.35576459212688122e-14,3.98043852516386495e-14,3.98043852516386520e-02
333,-3.40718650348594657e-14,6.69209909888341017e-15,-1.02941760611640135e-14,6.30659990240789101e-15,2.37808137489086276e-14,2.37808137489086274e-02,-1.02941845314934860e-14,6.30660159647378551e-15,2.37808052522305224e-14,2.37808052522305233e-02
334,1.50038038351004818e-14,-9.85346522069816078e-14,-9.12386197816179509e-15,-1.25359605644215569e-15,1.00228479701933402e-13,1.00228479701933409e-01,-9.12386451926063685e-15,-1.25359266831036667e-15,1.00228483602140452e-13,1.00228483602140456e-01
